#
#   VizieR Astronomical Server vizier.u-strasbg.fr
#    Date: 2019-06-20T15:31:05 [V1.99+ (14-Oct-2013)]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	votable-version=1.99+ (14-Oct-2013)	
#INFO	-ref=VIZ5d0ba5a703f5	
#INFO	-out.max=unlimited	
#INFO	queryParameters=32	
#-oc.form=dec
#-out.max=unlimited
#-order=I
#-nav=cat:J/A+A/612/A99&tab:{J/A+A/612/A99/ngc2547}&key:source=J/A+A/612/A99/ic4665&HTTPPRM:&&-ref=VIZ5d0ba5a703f5&-out.max=50&-out.form=HTML Table&-oc.form=sexa&-c.eq=J2000&-c.r=  2&-c.u=arcmin&-c.geom=r&-order=I&-out=CName&-out=Cluster&-out=Inst&-out=Teff&-out=e_Teff&-out=logg&-out=e_logg&-out=[Fe/H]&-out=e_[Fe/H]&-out=l_EWLi&-out=EWLi&-out=e_EWLi&-out=f_EWLi&-out=Gamma&-out=e_Gamma&-out=RV&-out=e_RV&-out=MembPA&-out=MembPB&-out=ID&-out=_RA&-out=_DE&-file=.&-meta.ucd=0&-meta=0&-usenav=1&-bmark=POST&-out.src=J/A+A/612/A99/ngc2451&
#-c.eq=J2000
#-c.r=  2
#-c.u=arcmin
#-c.geom=r
#-source= J/A+A/612/A99/ngc2547
#-out=CName
#-out=Cluster
#-out=Inst
#-out=Teff
#-out=e_Teff
#-out=logg
#-out=e_logg
#-out=[Fe/H]
#-out=e_[Fe/H]
#-out=l_EWLi
#-out=EWLi
#-out=e_EWLi
#-out=f_EWLi
#-out=Gamma
#-out=e_Gamma
#-out=RV
#-out=e_RV
#-out=MembPA
#-out=MembPB
#-out=ID
#-out=_RA
#-out=_DE
#-out.src=J/A+A/612/A99/ngc2451
#

#RESOURCE=yCat_36120099
#Name: J/A+A/612/A99
#Title: Gaia-ESO Survey in 7 open star cluster fields (Randich+, 2018)
#Table	J_A_A_612_A99_ngc2547:
#Name: J/A+A/612/A99/ngc2547
#Title: Parameters for NGC2547
#Column	CName	(A16)	Star ID (HHMMSSss+DDMMSSs)	[ucd=meta.id;meta.main]
#Column	Cluster	(A7)	Cluster name	[ucd=meta.id.parent]
#Column	Inst	(A7)	Intrument XX	[ucd=meta.note]
#Column	Teff	(I5)	Effective temperature	[ucd=phys.temperature.effective]
#Column	e_Teff	(I4)	? Effective temperature error [NULL integer written as an empty string]	[ucd=stat.error;phys.temperature.effective]
#Column	logg	(F8.3)	? 10-logarithm surface gravity	[ucd=phys.gravity]
#Column	e_logg	(F8.3)	? 10-logarithm surface gravity error	[ucd=stat.error]
#Column	[Fe/H]	(F8.3)	? Metallicity	[ucd=phys.abund.Z]
#Column	e_[Fe/H]	(F8.3)	? Metallicity error	[ucd=stat.error;phys.abund.Fe]
#Column	l_EWLi	(A1)	[<] Upper limit flag on EWLi	[ucd=meta.code.error]
#Column	EWLi	(F8.3)	? Lithium line equivalent width	[ucd=spect.line.eqWidth]
#Column	e_EWLi	(F8.3)	? Lithium line equivalent width error	[ucd=stat.error]
#Column	f_EWLi	(I4)	[0/3]? Flag for lithium line equivalent width (1) [NULL integer written as an empty string]	[ucd=meta.code]
#Column	Gamma	(F8.3)	? Gamma index	[ucd=meta.code;spect.index;em.gamma]
#Column	e_Gamma	(F8.3)	? Gamma index error	[ucd=stat.error]
#Column	RV	(F8.3)	? Radial velocity	[ucd=phys.veloc;pos.heliocentric]
#Column	e_RV	(F8.3)	? Radial velocity error	[ucd=stat.error]
#Column	MembPA	(F6.3)	? Membership probability: population A	[ucd=stat.probability]
#Column	MembPB	(F6.3)	? Membership probability: population B	[ucd=stat.probability]
#Column	ID	(I4)	Sequential ID number	[ucd=meta.id]
#Column	_RA	(F9.5)	Positions from CName (right ascension part)	[ucd=pos.eq.ra;meta.main]
#Column	_DE	(F9.5)	Positions from CName (declination part)	[ucd=pos.eq.dec;meta.main]
CName;Cluster;Inst;Teff;e_Teff;logg;e_logg;[Fe/H];e_[Fe/H];l_EWLi;EWLi;e_EWLi;f_EWLi;Gamma;e_Gamma;RV;e_RV;MembPA;MembPB;ID;_RA;_DE
08111831-4848127;NGC2547;GIRAFFE; 4810;  41;   2.645;   0.069;  -0.107;   0.040;<;  19.800;        ;   3;   1.017;   0.006;  62.511;   0.248;      ;      ; 452;122.82629;-48.80353
08111885-4849246;NGC2547;GIRAFFE; 3459; 117;   4.063;        ;  -0.260;        ; ;  37.700;        ;   0;   0.855;   0.015;  33.723;   1.163; 0.095; 0.052; 453;122.82854;-48.82350
08112069-4849225;NGC2547;GIRAFFE; 4810;    ;   2.509;        ;  -0.271;        ; ; 261.100;        ;    ;        ;        ;  11.895;   0.659; 0.978; 0.003; 454;122.83621;-48.82292
08112074-4913100;NGC2547;GIRAFFE; 6405;    ;   4.298;        ;   0.283;        ; ; 138.833;   1.730;   0;   0.997;   0.001;  27.504;   0.240; 0.199; 0.175; 455;122.83642;-49.21944
08112121-4913280;NGC2547;GIRAFFE; 6226;    ;   4.380;        ;   0.251;        ; ; 146.367;   3.344;   0;   0.992;   0.003;  53.618;   0.242; 0.082; 0.026; 456;122.83837;-49.22444
08112186-4907446;NGC2547;GIRAFFE; 4787;   0;   2.618;   0.116;  -0.088;   0.026;<;  25.800;        ;   3;   1.020;   0.003;  41.693;   0.241;      ;      ; 457;122.84108;-49.12906
08112213-4921470;NGC2547;GIRAFFE; 4056; 187;   4.119;        ;  -0.081;   0.114; ; 199.933;   6.680;   0;   0.882;   0.004;  14.102;   0.242; 0.923; 0.023; 458;122.84221;-49.36306
08112240-4854481;NGC2547;GIRAFFE; 5013; 183;   2.980;        ;  -0.089;   0.139;<;  28.400;        ;   3;   1.005;   0.005;  48.352;   0.243;      ;      ; 459;122.84333;-48.91336
08112261-4850565;NGC2547;GIRAFFE; 6595;    ;   4.160;        ;  -0.049;        ; ; 108.000;        ;    ;   0.928;        ;  12.587;   1.800; 0.982; 0.003; 460;122.84421;-48.84903
08112291-4933131;NGC2547;GIRAFFE; 4863;  28;   2.635;   0.096;  -0.150;   0.075;<;  35.700;        ;   3;   1.017;   0.004;  83.822;   0.242;      ;      ; 461;122.84546;-49.55364
08112300-4902284;NGC2547;GIRAFFE; 4839; 116;   2.543;   0.120;  -0.251;   0.197;<;  22.300;        ;   3;   1.011;   0.003;  73.174;   0.241;      ;      ; 462;122.84583;-49.04122
08112560-4927206;NGC2547;GIRAFFE; 3454;  21;   4.400;        ;  -0.240;        ; ; 480.800;  12.810;   0;   0.887;   0.012;  19.573;   0.289; 0.083; 0.816; 463;122.85667;-49.45572
08112590-4901101;NGC2547;GIRAFFE; 5040; 113;   3.300;        ;  -0.106;   0.170;<;  18.600;        ;   3;   1.014;   0.005;  75.831;   0.246;      ;      ; 464;122.85792;-49.01947
08112830-4906341;NGC2547;GIRAFFE; 4552;   6;   2.666;        ;  -0.319;   0.139;<;  38.500;        ;   3;   1.032;   0.005; 116.321;   0.244;      ;      ; 465;122.86792;-49.10947
08112887-4923364;NGC2547;GIRAFFE; 3705;  94;   4.568;   0.012;  -0.210;        ;<; 100.000;        ;   3;   0.807;   0.007;  12.053;   0.257; 0.982; 0.003; 466;122.87029;-49.39344
08112894-4921190;NGC2547;GIRAFFE; 3388;   2;   4.228;        ;  -0.270;        ; ; 308.200;  10.650;   0;   0.871;   0.013;  19.963;   0.422; 0.077; 0.823; 467;122.87058;-49.35528
08112917-4907229;NGC2547;GIRAFFE; 3471;   5;   3.498;        ;  -0.220;        ;<; 100.000;        ;   3;   0.840;   0.014;  13.091;   0.340; 0.985; 0.003; 468;122.87154;-49.12303
08113045-4915475;NGC2547;GIRAFFE; 4551;  86;   2.346;   0.168;  -0.052;   0.017;<;  37.900;        ;   3;   1.019;   0.003;  99.809;   0.241;      ;      ; 469;122.87687;-49.26319
08113082-4933416;NGC2547;GIRAFFE; 4950;  71;   3.070;        ;  -0.053;   0.080;<;  36.600;        ;   3;   1.018;   0.004;  23.555;   0.243;      ;      ; 470;122.87842;-49.56156
08113168-4900035;NGC2547;GIRAFFE; 3583;  79;   4.617;   0.146;  -0.240;        ;<; 100.000;        ;   3;   0.801;   0.011;  -8.781;   0.352; 0.106; 0.013; 471;122.88200;-49.00097
08113190-4930135;NGC2547;GIRAFFE; 3480;   8;   4.164;        ;  -0.240;        ; ; 180.733;  26.708;   0;   0.853;   0.010;  19.997;   0.270; 0.081; 0.818; 472;122.88292;-49.50375
08113198-4917493;NGC2547;GIRAFFE; 4873;  82;   3.000;        ;  -0.191;   0.161; ;  29.000;        ;   0;   1.019;   0.003; 162.136;   0.242;      ;      ; 473;122.88325;-49.29703
08113236-4850197;NGC2547;GIRAFFE; 4602;    ;   2.309;        ;  -0.160;        ; ;  34.700;   5.885;   0;   1.079;   0.006;  91.243;   0.244;      ;      ; 474;122.88483;-48.83881
08113238-4848010;NGC2547;GIRAFFE; 3572;  64;   3.612;        ;  -0.230;        ;<; 100.000;        ;   3;   0.845;   0.010;  12.294;   0.264; 0.986; 0.002; 475;122.88492;-48.80028
08113260-4924367;NGC2547;GIRAFFE; 4774;  19;   2.601;   0.154;  -0.127;   0.087;<;  27.900;        ;   3;   1.018;   0.003; 112.683;   0.241;      ;      ; 476;122.88583;-49.41019
08113271-4940061;NGC2547;GIRAFFE; 5133;  86;   2.717;        ;  -0.248;   0.191;<;  36.800;        ;   3;   1.017;   0.005;  28.284;   0.252;      ;      ; 477;122.88629;-49.66836
08113276-4925588;NGC2547;GIRAFFE; 5007; 122;   3.400;        ;  -0.274;   0.261;<;   8.900;        ;   3;   1.015;   0.003; 150.513;   0.242;      ;      ; 478;122.88650;-49.43300
08113562-4912217;NGC2547;GIRAFFE; 4800;    ;   3.897;        ;   0.080;        ; ;  58.600;        ;    ;   0.875;        ;  21.509;   0.428;      ;      ; 479;122.89842;-49.20603
08113647-4909057;NGC2547;GIRAFFE; 4958; 178;   3.340;        ;  -0.059;   0.105;<;  28.000;        ;   3;   0.998;   0.005;  33.504;   0.246;      ;      ; 480;122.90196;-49.15158
08113861-4914234;NGC2547;GIRAFFE; 3355;    ;   4.116;        ;  -3.229;        ; ; 125.900;        ;    ;   0.875;        ; 459.554;   1.966;      ;      ; 481;122.91087;-49.23983
08113879-4847231;NGC2547;GIRAFFE; 5159;    ;   3.420;        ;  -0.019;        ;<;  28.400;        ;   3;   1.012;   0.004; 151.844;   0.245;      ;      ; 482;122.91162;-48.78975
08113903-4912281;NGC2547;GIRAFFE; 4566;  73;   2.630;        ;  -0.287;   0.136;<;  27.400;        ;   3;   1.030;   0.004; 125.690;   0.243;      ;      ; 483;122.91262;-49.20781
08113996-4903256;NGC2547;GIRAFFE; 5920;    ;   4.180;        ;   0.013;        ; ;        ;        ;    ;        ;        ; 472.711;   2.824;      ;      ; 484;122.91650;-49.05711
08114045-4920115;NGC2547;GIRAFFE; 3885; 106;   4.287;        ;  -0.084;   0.099; ;  79.300;        ;   0;   0.844;   0.006;  13.218;   0.259; 0.983; 0.004; 485;122.91854;-49.33653
08114140-4859550;NGC2547;GIRAFFE; 3585;  82;   4.329;        ;  -0.230;        ; ; 126.200;        ;   0;   0.819;   0.007;  24.105;   0.298; 0.124; 0.534; 486;122.92250;-48.99861
08114166-4911327;NGC2547;GIRAFFE; 5011; 306;   2.989;        ;  -0.264;   0.281;<;  25.100;        ;   3;   1.016;   0.005;  47.815;   0.247;      ;      ; 487;122.92358;-49.19242
08114433-4854471;NGC2547;GIRAFFE; 5150;  14;   3.340;        ;  -0.049;   0.105;<;  18.900;        ;   3;   1.010;   0.004;  17.070;   0.245;      ;      ; 488;122.93471;-48.91308
08114495-4904558;NGC2547;GIRAFFE; 5063; 136;   3.330;        ;  -0.066;   0.117;<;  20.700;        ;   3;   1.015;   0.005;  36.489;   0.245;      ;      ; 489;122.93729;-49.08217
08114859-4928089;NGC2547;GIRAFFE; 3453;    ;   4.518;        ;  -1.192;        ;<; 129.300;        ;   3;   0.823;   0.017;  15.431;   4.169;      ;      ; 490;122.95246;-49.46914
08114867-4919306;NGC2547;GIRAFFE; 3739;  23;   4.267;        ;  -0.190;        ;<; 100.000;        ;   3;   0.851;   0.006;  12.615;   0.271; 0.988; 0.002; 491;122.95279;-49.32517
08114894-4928258;NGC2547;GIRAFFE; 4966; 148;   2.625;        ;  -0.209;   0.175; ;  39.433;   5.789;   0;   1.013;   0.004;  77.194;   0.243;      ;      ; 492;122.95392;-49.47383
08115117-4850296;NGC2547;GIRAFFE; 4683;  69;   3.500;        ;  -0.003;   0.064;<;  34.400;        ;   3;   0.998;   0.004;  46.148;   0.242;      ;      ; 493;122.96321;-48.84156
08115134-4911410;NGC2547;GIRAFFE; 5491; 145;   4.650;        ;   0.013;   0.039; ; 238.400;  16.063;   0;   0.986;   0.002;  16.200;   0.242; 0.502; 0.324; 494;122.96392;-49.19472
08115256-4851583;NGC2547;GIRAFFE; 5052; 241;   2.774;        ;  -0.186;   0.171;<;  36.800;        ;   3;   1.017;   0.004;  28.382;   0.245;      ;      ; 495;122.96900;-48.86619
08115345-4924253;NGC2547;GIRAFFE; 4697;    ;   6.451;        ;  -3.094;        ; ;        ;        ;    ;        ;        ; 403.114;   1.337;      ;      ; 496;122.97271;-49.40703
08115398-4919461;NGC2547;GIRAFFE; 4699; 123;   4.376;   0.098;   0.007;   0.075;<;  40.400;        ;   3;   0.954;   0.004;  55.726;   0.242;      ;      ; 497;122.97492;-49.32947
08115645-4908049;NGC2547;GIRAFFE; 4956;  31;   2.917;   0.117;  -0.105;   0.022;<;  19.500;        ;   3;   1.013;   0.005;  80.005;   0.247;      ;      ; 498;122.98521;-49.13469
08115737-4911322;NGC2547;GIRAFFE; 5621;  36;   4.310;        ;   0.001;   0.043; ; 205.433;   6.512;   0;   0.992;   0.002;  13.047;   0.243; 0.985; 0.003; 499;122.98904;-49.19228
08115745-4858503;NGC2547;GIRAFFE; 3509;  65;   4.630;        ;  -0.260;        ; ; 121.600;        ;   0;   0.861;   0.010;  17.946;   0.298; 0.181; 0.685; 500;122.98937;-48.98064
08115815-4933283;NGC2547;GIRAFFE; 5000;    ;   3.000;        ;  -1.000;        ; ;        ;        ;    ;        ;        ;  24.206;   2.071;      ;      ; 501;122.99229;-49.55786
08115959-4937231;NGC2547;GIRAFFE; 4730;  33;   2.560;   0.100;  -0.065;   0.073; ;  16.800;        ;   0;   1.019;   0.005; -32.341;   0.405;      ;      ; 502;122.99829;-49.62308
08120078-4939353;NGC2547;GIRAFFE; 7388;    ;   4.690;        ;  -0.110;        ; ;        ;        ;    ;        ;        ;  16.959;   2.096;      ;      ; 503;123.00325;-49.65981
08120146-4936078;NGC2547;GIRAFFE; 3457;    ;   4.153;        ;  -1.420;        ; ;  36.700;        ;   0;   0.857;   0.016;  12.507;   0.619;      ;      ; 504;123.00608;-49.60217
08120383-4912045;NGC2547;GIRAFFE; 3329;    ;   4.880;        ;  -2.006;        ; ; 103.000;        ;    ;   0.816;        ;  15.235;   2.308;      ;      ; 505;123.01596;-49.20125
08120386-4903579;NGC2547;GIRAFFE; 4520; 116;   2.560;        ;  -0.218;   0.088;<;  48.100;        ;   3;   1.044;   0.007; 109.650;   0.250;      ;      ; 506;123.01608;-49.06608
08120387-4918367;NGC2547;GIRAFFE; 4944; 106;   3.030;        ;  -0.133;   0.129;<;  19.800;        ;   3;   1.019;   0.003;  49.792;   0.241;      ;      ; 507;123.01612;-49.31019
08120453-4935333;NGC2547;GIRAFFE; 4699;   7;   2.282;        ;  -0.334;   0.009; ;  45.767;   7.503;   0;   1.033;   0.005;  72.443;   0.246;      ;      ; 508;123.01887;-49.59258
08120487-4914070;NGC2547;GIRAFFE; 4959; 150;   3.068;        ;  -0.670;   0.196;<;  17.690;        ;   3;   1.011;   0.003;  99.074;   0.245;      ;      ; 509;123.02029;-49.23528
08120501-4900055;NGC2547;GIRAFFE; 5064; 230;   2.910;        ;  -0.207;   0.171;<;  11.500;        ;   3;   1.014;   0.004;  51.326;   0.242;      ;      ; 510;123.02087;-49.00153
