#
#   VizieR Astronomical Server vizier.u-strasbg.fr
#    Date: 2019-06-20T15:32:30 [V1.99+ (14-Oct-2013)]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	votable-version=1.99+ (14-Oct-2013)	
#INFO	-ref=VIZ5d0ba5a703f5	
#INFO	-out.max=unlimited	
#INFO	queryParameters=32	
#-oc.form=dec
#-out.max=unlimited
#-order=I
#-nav=cat:J/A+A/612/A99&tab:{J/A+A/612/A99/ngc6633}&key:source=J/A+A/612/A99/ic4665&HTTPPRM:&&-ref=VIZ5d0ba5a703f5&-out.max=50&-out.form=HTML Table&-oc.form=sexa&-c.eq=J2000&-c.r=  2&-c.u=arcmin&-c.geom=r&-order=I&-out=CName&-out=Cluster&-out=Inst&-out=Teff&-out=e_Teff&-out=logg&-out=e_logg&-out=[Fe/H]&-out=e_[Fe/H]&-out=l_EWLi&-out=EWLi&-out=e_EWLi&-out=f_EWLi&-out=Gamma&-out=e_Gamma&-out=RV&-out=e_RV&-out=MembPA&-out=MembPB&-out=ID&-out=_RA&-out=_DE&-file=.&-meta.ucd=0&-meta=0&-usenav=1&-bmark=POST&-out.src=J/A+A/612/A99/ngc2451&
#-c.eq=J2000
#-c.r=  2
#-c.u=arcmin
#-c.geom=r
#-source= J/A+A/612/A99/ngc6633
#-out=CName
#-out=Cluster
#-out=Inst
#-out=Teff
#-out=e_Teff
#-out=logg
#-out=e_logg
#-out=[Fe/H]
#-out=e_[Fe/H]
#-out=l_EWLi
#-out=EWLi
#-out=e_EWLi
#-out=f_EWLi
#-out=Gamma
#-out=e_Gamma
#-out=RV
#-out=e_RV
#-out=MembPA
#-out=MembPB
#-out=ID
#-out=_RA
#-out=_DE
#-out.src=J/A+A/612/A99/ngc2451
#

#RESOURCE=yCat_36120099
#Name: J/A+A/612/A99
#Title: Gaia-ESO Survey in 7 open star cluster fields (Randich+, 2018)
#Table	J_A_A_612_A99_ngc6633:
#Name: J/A+A/612/A99/ngc6633
#Title: Parameters for NGC6633
#Column	CName	(A16)	Star ID (HHMMSSss+DDMMSSs)	[ucd=meta.id;meta.main]
#Column	Cluster	(A7)	Cluster name	[ucd=meta.id.parent]
#Column	Inst	(A7)	Intrument XX	[ucd=meta.note]
#Column	Teff	(I5)	Effective temperature	[ucd=phys.temperature.effective]
#Column	e_Teff	(I4)	? Effective temperature error [NULL integer written as an empty string]	[ucd=stat.error;phys.temperature.effective]
#Column	logg	(F8.3)	? 10-logarithm surface gravity	[ucd=phys.gravity]
#Column	e_logg	(F8.3)	? 10-logarithm surface gravity error	[ucd=stat.error]
#Column	[Fe/H]	(F8.3)	? Metallicity	[ucd=phys.abund.Z]
#Column	e_[Fe/H]	(F8.3)	? Metallicity error	[ucd=stat.error;phys.abund.Fe]
#Column	l_EWLi	(A1)	[<] Upper limit flag on EWLi	[ucd=meta.code.error]
#Column	EWLi	(F8.3)	? Lithium line equivalent width	[ucd=spect.line.eqWidth]
#Column	e_EWLi	(F8.3)	? Lithium line equivalent width error	[ucd=stat.error]
#Column	f_EWLi	(I4)	[0/3]? Flag for lithium line equivalent width (1) [NULL integer written as an empty string]	[ucd=meta.code]
#Column	Gamma	(F8.3)	? Gamma index	[ucd=meta.code;spect.index;em.gamma]
#Column	e_Gamma	(F8.3)	? Gamma index error	[ucd=stat.error]
#Column	RV	(F8.3)	? Radial velocity	[ucd=phys.veloc;pos.heliocentric]
#Column	e_RV	(F8.3)	? Radial velocity error	[ucd=stat.error]
#Column	MembPA	(F6.3)	? Membership probability: population A	[ucd=stat.probability]
#Column	MembPB	(F6.3)	? Membership probability: population B	[ucd=stat.probability]
#Column	ID	(I4)	Sequential ID number	[ucd=meta.id]
#Column	_RA	(F9.5)	Positions from CName (right ascension part)	[ucd=pos.eq.ra;meta.main]
#Column	_DE	(F9.5)	Positions from CName (declination part)	[ucd=pos.eq.dec;meta.main]
CName;Cluster;Inst;Teff;e_Teff;logg;e_logg;[Fe/H];e_[Fe/H];l_EWLi;EWLi;e_EWLi;f_EWLi;Gamma;e_Gamma;RV;e_RV;MembPA;MembPB;ID;_RA;_DE
18275327+0638524;NGC6633;GIRAFFE; 4008; 221;   4.600;   0.100;  -0.030;   0.220; ;  79.100;        ;    ;   0.864;        ; -38.622;   0.313; 0.064;      ; 451;276.97196;+06.64789
18275340+0625217;NGC6633;GIRAFFE; 4814; 170;   3.050;   0.320;  -0.013;   0.200; ;  31.200;        ;    ;   1.005;        ;  41.025;   0.241;      ;      ; 452;276.97250;+06.42269
18275351+0639030;NGC6633;GIRAFFE; 4775; 137;   2.610;   0.300;  -0.089;   0.200; ;  21.100;        ;    ;   1.019;        ; 160.141;   0.243;      ;      ; 453;276.97296;+06.65083
18275356+0622295;NGC6633;GIRAFFE; 4362; 208;   4.610;   0.260;  -0.069;   0.130; ;  40.700;        ;    ;   0.930;        ; -23.374;   0.261; 0.123;      ; 454;276.97317;+06.37486
18275404+0640437;NGC6633;GIRAFFE; 5272; 336;   3.470;   0.330;  -0.338;   0.150; ;  50.200;        ;    ;   0.994;        ; -38.961;   0.461; 0.059;      ; 455;276.97517;+06.67881
18275417+0639405;NGC6633;GIRAFFE; 4587; 142;   2.540;   0.410;  -0.154;   0.190; ;  24.500;        ;    ;   1.025;        ; 126.113;   0.241;      ;      ; 456;276.97571;+06.66125
18275441+0637088;NGC6633;GIRAFFE; 4419; 331;   2.560;   0.630;   0.130;   0.310; ;  34.500;        ;    ;   1.045;        ;-111.008;   0.252;      ;      ; 457;276.97671;+06.61911
18275453+0629104;NGC6633;GIRAFFE; 4225; 247;   4.830;   0.320;  -0.192;   0.200; ;  26.000;        ;    ;   0.895;        ;  19.279;   0.244; 0.004;      ; 458;276.97721;+06.48622
18275510+0622377;NGC6633;GIRAFFE; 4019; 302;   4.690;   0.160;  -0.142;   0.280; ;  24.300;        ;    ;   0.848;        ;  11.842;   0.379; 0.003;      ; 459;276.97958;+06.37714
18275543+0635045;NGC6633;GIRAFFE; 4522; 224;   2.580;   0.640;  -0.020;   0.150; ;  48.200;        ;    ;   1.060;        ; -12.224;   0.255;      ;      ; 460;276.98096;+06.58458
18275567+0630430;NGC6633;GIRAFFE; 4482; 175;   2.250;   0.450;  -0.151;   0.220; ;  34.000;        ;    ;   1.029;        ;  32.393;   0.241;      ;      ; 461;276.98196;+06.51194
18275661+0639017;NGC6633;GIRAFFE; 3978; 244;   4.630;   0.110;  -0.112;   0.410; ;  44.100;        ;    ;   0.850;        ;  23.456;   0.327; 0.003;      ; 462;276.98587;+06.65047
18275672+0626219;NGC6633;GIRAFFE; 4841; 154;   3.160;   0.360;   0.118;   0.190; ;  28.500;        ;    ;   1.004;        ; -17.036;   0.241;      ;      ; 463;276.98633;+06.43942
18275683+0639364;NGC6633;GIRAFFE; 4452; 151;   1.920;   0.340;  -0.366;   0.160; ;  36.300;        ;    ;   1.033;        ;  28.712;   0.245;      ;      ; 464;276.98679;+06.66011
18275707+0642127;NGC6633;GIRAFFE; 4293; 245;   4.660;   0.110;  -0.636;   0.500; ;  45.400;        ;    ;   0.908;        ; -29.828;   0.333; 0.843;      ; 465;276.98779;+06.70353
18275722+0625474;NGC6633;GIRAFFE; 4342; 187;   2.140;   0.530;  -0.081;   0.270; ;  26.000;        ;    ;   1.034;        ;  -7.419;   0.241;      ;      ; 466;276.98842;+06.42983
18275733+0646499;NGC6633;GIRAFFE; 6127; 117;   4.195;   0.226;   0.056;   0.094; ;  41.700;   2.700;   0;   1.005;        ; -22.447;   0.240;      ;      ; 467;276.98887;+06.78053
18275749+0631445;NGC6633;GIRAFFE; 4748; 231;   2.580;   0.320;  -0.307;   0.190; ;  32.700;        ;    ;   1.012;        ;  63.263;   0.242;      ;      ; 468;276.98954;+06.52903
18275771+0642479;NGC6633;GIRAFFE; 5426; 108;   4.355;   0.212;   0.202;   0.094;<;   6.400;        ;   3;   0.991;        ; -47.676;   0.242;      ;      ; 469;276.99046;+06.71331
18275773+0626037;NGC6633;GIRAFFE; 4884; 177;   2.790;   0.320;  -0.078;   0.180; ;  47.300;        ;    ;   1.022;        ;  92.840;   0.246;      ;      ; 470;276.99054;+06.43436
18275792+0648334;NGC6633;GIRAFFE; 4687; 234;   2.790;   0.300;  -0.173;   0.200; ;  33.500;        ;    ;   1.009;        ;  43.437;   0.246;      ;      ; 471;276.99133;+06.80928
18275813+0646266;NGC6633;GIRAFFE; 4411; 227;   4.680;   0.260;   0.086;   0.160; ;  37.900;        ;    ;   0.929;        ; -40.826;   0.253; 0.053;      ; 472;276.99221;+06.77406
18275855+0644554;NGC6633;GIRAFFE; 4218; 149;   4.880;   0.080;  -0.568;   0.250; ;  23.400;        ;    ;   0.850;        ;  11.341;   0.502; 0.003;      ; 473;276.99396;+06.74872
18275867+0631290;NGC6633;GIRAFFE; 4753; 252;   2.860;   0.600;  -0.389;   0.240; ;  34.400;        ;    ;   1.021;        ;  66.062;   0.320;      ;      ; 474;276.99446;+06.52472
18275872+0644109;NGC6633;GIRAFFE; 4805; 273;   2.810;   0.430;  -0.135;   0.220; ;  21.100;        ;    ;   1.014;        ;   1.160;   0.241;      ;      ; 475;276.99467;+06.73636
18275880+0641213;NGC6633;GIRAFFE; 3961; 201;   3.510;   0.240;  -0.376;   0.260; ;  33.300;        ;    ;   0.934;        ;-110.236;   0.566;      ;      ; 476;276.99500;+06.68925
18275924+0634086;NGC6633;GIRAFFE; 3882; 338;   4.830;   0.240;  -0.577;   0.470; ;  40.100;        ;    ;   0.813;        ; -27.632;   0.263; 0.826;      ; 477;276.99683;+06.56906
18275990+0628046;NGC6633;GIRAFFE; 4201; 223;   4.800;   0.460;  -0.123;   0.210; ;  83.100;        ;    ;   0.912;        ;  -6.525;   0.451; 0.008;      ; 478;276.99958;+06.46794
18280023+0629553;NGC6633;GIRAFFE; 4436; 198;   2.690;   0.400;   0.331;   0.260; ;  56.700;        ;    ;   1.008;        ;  73.727;   0.240;      ;      ; 479;277.00096;+06.49869
18280069+0636199;NGC6633;GIRAFFE; 4683; 157;   2.710;   0.480;   0.109;   0.260; ;  35.600;        ;    ;   1.027;        ;  90.099;   0.241;      ;      ; 480;277.00287;+06.60553
18280082+0649521;NGC6633;GIRAFFE; 4106; 212;   4.630;   0.170;  -0.447;   0.250; ;  44.400;        ;    ;   0.886;        ; -18.137;   0.270; 0.035;      ; 481;277.00342;+06.83114
18280095+0636162;NGC6633;GIRAFFE; 4226; 241;   2.270;   0.510;   0.196;   0.330; ; 108.300;        ;    ;   1.037;        ;  14.742;   0.243;      ;      ; 482;277.00396;+06.60450
18280100+0623144;NGC6633;GIRAFFE; 3546;  14;   4.480;   0.100;  -0.622;        ; ; 106.400;        ;    ;   0.809;        ; -27.882;   0.414; 0.855;      ; 483;277.00417;+06.38733
18280145+0642302;NGC6633;GIRAFFE; 5864; 114;   4.057;   0.230;   0.289;   0.095; ; 111.700;   6.300;   0;   1.000;        ; -45.712;   0.242;      ;      ; 484;277.00604;+06.70839
18280162+0638105;NGC6633;GIRAFFE; 4855; 175;   2.680;   0.370;  -0.119;   0.180; ;  27.600;        ;    ;   1.019;        ; -13.308;   0.241;      ;      ; 485;277.00675;+06.63625
18280231+0633525;NGC6633;GIRAFFE; 4559;  97;   2.180;   0.310;  -0.299;   0.150; ;  34.300;        ;    ;   1.026;        ;  38.644;   0.244;      ;      ; 486;277.00962;+06.56458
18280276+0632345;NGC6633;GIRAFFE; 4010; 265;   4.790;   0.230;  -0.336;   0.240; ;  35.000;        ;    ;   0.852;        ;  13.293;   0.245; 0.004;      ; 487;277.01150;+06.54292
18280280+0638255;NGC6633;GIRAFFE; 5790;  77;   4.410;   0.480;  -0.283;   0.160; ;  70.200;        ;    ;   1.000;        ; -29.804;   0.241; 0.837;      ; 488;277.01167;+06.64042
18280299+0623095;NGC6633;GIRAFFE; 4739; 164;   4.590;   0.340;   0.141;   0.160; ;  50.600;        ;    ;   0.967;        ; -15.846;   0.288; 0.028;      ; 489;277.01246;+06.38597
18280317+0631543;NGC6633;GIRAFFE; 4376; 224;   2.320;   0.320;   0.343;   0.240; ;  58.500;        ;    ;   1.026;        ;  47.176;   0.341;      ;      ; 490;277.01321;+06.53175
18280318+0641270;NGC6633;GIRAFFE; 5545; 128;   4.230;   0.170;   0.012;   0.130; ;  29.000;        ;    ;   0.989;        ;   0.104;   0.242; 0.008;      ; 491;277.01325;+06.69083
18280397+0638585;NGC6633;GIRAFFE; 4486; 227;   4.800;   0.280;  -0.311;   0.170; ;  39.800;        ;    ;   0.935;        ; -56.758;   0.245; 0.030;      ; 492;277.01654;+06.64958
18280431+0628418;NGC6633;GIRAFFE; 4155; 223;   4.770;   0.190;  -0.041;   0.190; ;  86.000;        ;    ;   0.871;        ;  19.021;   0.306; 0.003;      ; 493;277.01796;+06.47828
18280493+0635554;NGC6633;GIRAFFE; 4582; 338;   4.590;   0.350;   0.051;   0.160; ;  54.400;        ;    ;   0.953;        ;   7.341;   0.327; 0.003;      ; 494;277.02054;+06.59872
18280514+0623119;NGC6633;GIRAFFE; 3674; 123;   4.410;   0.110;  -0.056;   0.120; ;  60.600;        ;    ;   0.826;        ; -58.643;   0.308; 0.027;      ; 495;277.02142;+06.38664
18280528+0624320;NGC6633;GIRAFFE; 4316; 196;   2.240;   0.500;  -0.051;   0.260; ;  27.400;        ;    ;   1.035;        ; 157.015;   0.242;      ;      ; 496;277.02200;+06.40889
18280543+0628144;NGC6633;GIRAFFE; 4137; 340;   4.840;   0.380;  -0.151;   0.240; ;  85.600;        ;    ;   0.877;        ; -54.383;   0.319; 0.024;      ; 497;277.02262;+06.47067
18280636+0630383;NGC6633;GIRAFFE; 4400; 225;   2.470;   0.600;  -0.025;   0.260; ;  25.800;        ;    ;   1.033;        ; -41.189;   0.241;      ;      ; 498;277.02650;+06.51064
18280648+0641078;NGC6633;GIRAFFE; 5550; 296;   3.990;   0.740;   0.019;   0.220; ;        ;        ;    ;        ;        ;-160.758;   2.173;      ;      ; 499;277.02700;+06.68550
18280664+0622507;NGC6633;GIRAFFE; 4161; 422;   2.470;   1.020;   0.178;   0.270; ;  37.800;        ;    ;   1.042;        ;-249.115;   0.437;      ;      ; 500;277.02767;+06.38075
18280670+0644596;NGC6633;GIRAFFE; 4599; 104;   2.410;   0.270;   0.158;   0.270; ;  46.300;        ;    ;   1.018;        ;  24.383;   0.241;      ;      ; 501;277.02792;+06.74989
18280672+0638317;NGC6633;GIRAFFE; 4389; 177;   2.530;   0.510;   0.152;   0.260; ;  21.600;        ;    ;   1.027;        ;   8.351;   0.241;      ;      ; 502;277.02800;+06.64214
18280745+0623486;NGC6633;GIRAFFE; 4180; 213;   4.680;   0.340;   0.011;   0.270; ;  46.800;        ;    ;   0.907;        ; -13.744;   0.318; 0.016;      ; 503;277.03104;+06.39683
18280866+0638090;NGC6633;GIRAFFE; 5125; 123;   4.518;   0.237;  -0.098;   0.107; ;  32.600;   1.800;   0;   0.990;        ; -27.498;   0.242;      ;      ; 504;277.03608;+06.63583
18280867+0640178;NGC6633;GIRAFFE; 4510; 131;   2.770;   0.420;   0.341;   0.230; ;  46.800;        ;    ;   1.009;        ; -43.578;   0.241;      ;      ; 505;277.03612;+06.67161
18280872+0631487;NGC6633;GIRAFFE; 4804; 206;   2.670;   0.390;  -0.118;   0.180; ;  26.300;        ;    ;   1.020;        ;  -6.559;   0.242;      ;      ; 506;277.03633;+06.53019
18280965+0630379;NGC6633;GIRAFFE; 4610;  64;   2.630;   0.320;   0.224;   0.220; ;  40.700;        ;    ;   1.019;        ;  22.338;   0.248;      ;      ; 507;277.04021;+06.51053
18280986+0648241;NGC6633;GIRAFFE; 4086; 218;   4.660;   0.140;   0.070;   0.200; ;  22.300;        ;    ;   0.878;        ;   1.525;   0.250; 0.006;      ; 508;277.04108;+06.80669
18280987+0646547;NGC6633;GIRAFFE; 6058; 231;   4.130;   0.100;   0.175;   0.150; ;  54.300;        ;    ;   1.003;        ; -46.287;   0.242; 0.048;      ; 509;277.04112;+06.78186
18281027+0649011;NGC6633;GIRAFFE; 3979; 327;   4.820;   0.260;  -0.478;   0.380; ;  78.400;        ;    ;   0.837;        ;   1.543;   0.278; 0.005;      ; 510;277.04279;+06.81697
18281078+0642217;NGC6633;GIRAFFE; 4804; 142;   4.560;   0.410;   0.028;   0.130; ;  14.100;        ;    ;   0.973;        ; -23.643;   0.240; 0.165;      ; 511;277.04492;+06.70603
18281148+0648293;NGC6633;GIRAFFE; 4974; 135;   3.590;   0.770;  -0.181;   0.190; ;  34.800;        ;    ;   1.011;        ;  -0.776;   0.605;      ;      ; 512;277.04783;+06.80814
18281162+0650028;NGC6633;GIRAFFE; 4088; 343;   4.400;   0.240;   0.022;   0.240; ;  53.200;        ;    ;   0.898;        ; -70.289;   0.261; 0.034;      ; 513;277.04842;+06.83411
18281231+0624089;NGC6633;GIRAFFE; 4579; 134;   2.710;   0.470;   0.209;   0.310; ;  55.000;        ;    ;   1.016;        ; 119.439;   0.245;      ;      ; 514;277.05129;+06.40247
18281251+0632529;NGC6633;GIRAFFE; 4564; 147;   2.560;   0.340;   0.209;   0.240; ;  51.000;        ;    ;   1.026;        ;  72.756;   0.243;      ;      ; 515;277.05212;+06.54803
18281255+0649343;NGC6633;GIRAFFE; 4290; 296;   4.270;   0.900;   0.047;   0.210; ;  23.400;        ;    ;   0.963;        ; -59.543;   0.365; 0.023;      ; 516;277.05229;+06.82619
18281270+0634306;NGC6633;GIRAFFE; 4906; 126;   2.930;   0.180;  -0.138;   0.180; ;  31.100;        ;    ;   1.001;        ;  54.950;   0.246;      ;      ; 517;277.05292;+06.57517
18281296+0641173;NGC6633;GIRAFFE; 3653;  15;   4.680;   0.130;  -0.567;        ; ;  60.000;        ;    ;   0.797;        ;  17.453;   0.349; 0.003;      ; 518;277.05400;+06.68814
18281337+0648158;NGC6633;GIRAFFE; 5739; 290;   3.730;   0.250;  -0.019;   0.420; ;  39.900;        ;    ;   1.012;        ;  -6.715;   0.841; 0.006;      ; 519;277.05571;+06.80439
18281395+0644317;NGC6633;GIRAFFE; 3795; 353;   4.460;   0.160;  -0.036;   0.140; ;  40.200;        ;    ;   0.823;        ; -29.211;   0.342; 0.887;      ; 520;277.05812;+06.74214
18281437+0635126;NGC6633;GIRAFFE; 4882; 192;   2.820;   0.400;  -0.088;   0.200; ;  28.000;        ;    ;   1.021;        ;  15.626;   0.242;      ;      ; 521;277.05987;+06.58683
18281492+0633396;NGC6633;GIRAFFE; 4600; 221;   2.580;   0.340;  -0.139;   0.170; ;  23.100;        ;    ;   1.024;        ; -14.794;   0.254;      ;      ; 522;277.06217;+06.56100
18281494+0643241;NGC6633;GIRAFFE; 4546; 159;   2.560;   0.430;  -0.087;   0.210; ;  27.500;        ;    ;   1.025;        ;  -4.457;   0.241;      ;      ; 523;277.06225;+06.72336
18281516+0638470;NGC6633;GIRAFFE; 6445; 202;   4.280;   0.350;  -0.229;   0.130; ;  59.800;        ;    ;   1.004;        ; -27.971;   0.240; 0.857;      ; 524;277.06317;+06.64639
18281537+0643037;NGC6633;GIRAFFE; 4811; 126;   3.100;   0.600;   0.266;   0.260; ;  32.100;        ;    ;   1.001;        ; -58.346;   0.247;      ;      ; 525;277.06404;+06.71769
18281582+0626174;NGC6633;GIRAFFE; 4857; 155;   2.850;   0.410;  -0.108;   0.210; ;  25.600;        ;    ;   1.023;        ; -51.393;   0.247;      ;      ; 526;277.06592;+06.43817
18281639+0638473;NGC6633;GIRAFFE; 4363; 154;   2.290;   0.480;   0.006;   0.220; ;  24.700;        ;    ;   1.042;        ;  35.266;   0.243;      ;      ; 527;277.06829;+06.64647
18281640+0631129;NGC6633;GIRAFFE; 4683; 144;   2.880;   0.380;   0.155;   0.220; ;  38.700;        ;    ;   1.003;        ;  37.372;   0.244;      ;      ; 528;277.06833;+06.52025
18281640+0645121;NGC6633;GIRAFFE; 4709; 158;   2.820;   0.500;   0.158;   0.240; ;  30.700;        ;    ;   1.020;        ; -27.254;   0.244;      ;      ; 529;277.06833;+06.75336
18281658+0649161;NGC6633;GIRAFFE; 4774; 172;   2.820;   0.310;  -0.125;   0.170; ;  23.100;        ;    ;   1.014;        ; -36.359;   0.242;      ;      ; 530;277.06908;+06.82114
18281699+0641157;NGC6633;GIRAFFE; 4735; 264;   2.830;   0.450;  -0.383;   0.130; ;  20.700;        ;    ;   1.013;        ; -74.847;   0.241;      ;      ; 531;277.07079;+06.68769
18281702+0636284;NGC6633;GIRAFFE; 5181; 113;   4.462;   0.230;   0.196;   0.097;<;   5.600;        ;   3;   0.981;        ; -79.132;   0.240;      ;      ; 532;277.07092;+06.60789
18281831+0648596;NGC6633;GIRAFFE; 4699; 188;   2.810;   0.360;  -0.057;   0.190; ;  10.700;        ;    ;   1.016;        ; -48.988;   0.260;      ;      ; 533;277.07629;+06.81656
18281842+0641576;NGC6633;GIRAFFE; 4559; 131;   2.550;   0.360;   0.217;   0.250; ;  22.300;        ;    ;   1.023;        ;  48.992;   0.242;      ;      ; 534;277.07675;+06.69933
18281914+0643313;NGC6633;GIRAFFE; 4649; 105;   2.540;   0.310;  -0.118;   0.210; ;  31.200;        ;    ;   1.019;        ;  60.431;   0.243;      ;      ; 535;277.07975;+06.72536
18282041+0640343;NGC6633;GIRAFFE; 4197; 280;   4.620;   0.170;   0.026;   0.190; ;  61.600;        ;    ;   0.895;        ; -49.948;   0.373; 0.027;      ; 536;277.08504;+06.67619
18282069+0641541;NGC6633;GIRAFFE; 4234;  91;   4.430;   0.360;   0.094;   0.130; ;  60.800;        ;    ;   0.920;        ;   0.992;   0.591; 0.004;      ; 537;277.08621;+06.69836
18282076+0648009;NGC6633;GIRAFFE; 3996; 261;   4.820;   0.250;  -0.465;   0.280; ;  53.900;        ;    ;   0.848;        ; -27.373;   0.277; 0.785;      ; 538;277.08650;+06.80025
18282200+0643449;NGC6633;GIRAFFE; 4248; 257;   4.600;   0.390;  -0.026;   0.160; ;  24.200;        ;    ;   0.919;        ; -47.333;   0.408; 0.029;      ; 539;277.09167;+06.72914
18282356+0648253;NGC6633;GIRAFFE; 4570; 142;   2.700;   0.370;   0.054;   0.200; ;  34.500;        ;    ;   1.009;        ;  77.250;   0.245;      ;      ; 540;277.09817;+06.80703
18282414+0648210;NGC6633;GIRAFFE; 4638; 231;   2.770;   0.480;   0.005;   0.210; ;  25.100;        ;    ;   1.018;        ;  -5.207;   0.241;      ;      ; 541;277.10058;+06.80583
18282592+0647567;NGC6633;GIRAFFE; 4535; 171;   2.470;   0.400;  -0.030;   0.230; ;  21.500;        ;    ;   1.024;        ;  44.883;   0.243;      ;      ; 542;277.10800;+06.79908
18282649+0643339;NGC6633;GIRAFFE; 4175; 291;   2.040;   0.570;   0.067;   0.200; ;  46.100;        ;    ;   1.050;        ; -63.649;   0.242;      ;      ; 543;277.11037;+06.72608
18282655+0642193;NGC6633;GIRAFFE; 4577; 191;   2.860;   0.540;   0.298;   0.250; ;  45.000;        ;    ;   1.014;        ;   3.637;   0.242;      ;      ; 544;277.11062;+06.70536
18282667+0643183;NGC6633;GIRAFFE; 4459; 206;   4.240;   0.240;  -0.574;   0.290; ; 106.200;        ;    ;   0.946;        ; -25.781;   0.378; 0.416;      ; 545;277.11112;+06.72175
18282703+0643130;NGC6633;GIRAFFE; 4225; 302;   2.200;   0.540;   0.134;   0.340; ;  38.800;        ;    ;   1.034;        ;   5.005;   0.242;      ;      ; 546;277.11262;+06.72028
18282762+0646165;NGC6633;GIRAFFE; 4196; 282;   4.650;   0.250;   0.043;   0.170; ;  57.200;        ;    ;   0.900;        ; -10.950;   0.410; 0.012;      ; 547;277.11508;+06.77125
18282780+0650232;NGC6633;GIRAFFE; 4620; 138;   2.690;   0.440;   0.013;   0.190; ;  37.700;        ;    ;   1.028;        ;  -0.139;   0.256;      ;      ; 548;277.11583;+06.83978
18282857+0641038;NGC6633;GIRAFFE; 4535; 158;   2.200;   0.470;  -0.267;   0.480; ;  67.500;        ;    ;   1.036;        ;-237.478;   0.243;      ;      ; 549;277.11904;+06.68439
18282877+0644365;NGC6633;GIRAFFE; 4416; 177;   2.460;   0.330;   0.240;   0.220; ;  48.500;        ;    ;   1.012;        ;  39.278;   0.241;      ;      ; 550;277.11987;+06.74347
18282929+0644312;NGC6633;GIRAFFE; 4642; 135;   2.650;   0.450;   0.060;   0.200; ;  22.700;        ;    ;   1.026;        ; -37.113;   0.243;      ;      ; 551;277.12204;+06.74200
18283004+0648066;NGC6633;GIRAFFE; 4702; 201;   2.610;   0.370;  -0.301;   0.180; ;  30.500;        ;    ;   1.018;        ;  88.784;   0.242;      ;      ; 552;277.12517;+06.80183
18283128+0642299;NGC6633;GIRAFFE; 4718; 115;   2.650;   0.280;   0.092;   0.230; ;  38.100;        ;    ;   1.017;        ;  57.337;   0.240;      ;      ; 553;277.13033;+06.70831
18283246+0644404;NGC6633;GIRAFFE; 5902; 118;   4.338;   0.225;  -0.001;   0.094; ;  80.700;   0.800;   0;   1.001;        ; -28.230;   0.241;      ;      ; 554;277.13525;+06.74456
18283289+0643201;NGC6633;GIRAFFE; 4631;  89;   2.600;   0.370;  -0.145;   0.180; ;  27.200;        ;    ;   1.024;        ; -10.392;   0.244;      ;      ; 555;277.13704;+06.72225
18283294+0649160;NGC6633;GIRAFFE; 6328; 244;   4.760;   0.940;  -0.546;   0.480; ;   6.500;        ;    ;   1.006;        ; -27.518;   0.240; 0.803;      ; 556;277.13725;+06.82111
18283303+0645562;NGC6633;GIRAFFE; 5914; 240;   4.140;   0.535;  -0.562;   0.175; ;  32.200;        ;    ;   0.998;        ;  -0.098;   0.242;      ;      ; 557;277.13762;+06.76561
18283310+0646106;NGC6633;GIRAFFE; 4837; 245;   2.620;   0.550;  -0.401;   0.240; ;  26.800;        ;    ;   1.037;        ;  12.319;   0.247;      ;      ; 558;277.13792;+06.76961
18283318+0645420;NGC6633;GIRAFFE; 3309; 156;   3.990;        ;  -0.136;   0.140; ; 126.900;        ;    ;   0.687;        ; -25.603;   1.877; 0.620;      ; 559;277.13825;+06.76167
18283320+0650104;NGC6633;GIRAFFE; 4392; 203;   4.720;   0.310;   0.069;   0.150; ;  22.800;        ;    ;   0.929;        ; -29.830;   0.291; 0.842;      ; 560;277.13833;+06.83622
18283412+0644437;NGC6633;GIRAFFE; 4145; 296;   4.850;   0.360;  -0.548;   0.320; ;  40.900;        ;    ;   0.880;        ; -62.598;   0.265; 0.031;      ; 561;277.14217;+06.74547
18283506+0650305;NGC6633;GIRAFFE; 4752; 166;   4.630;   0.380;  -0.009;   0.120; ;  26.100;        ;    ;   0.968;        ; -27.561;   0.242; 0.813;      ; 562;277.14608;+06.84181
18283613+0645330;NGC6633;GIRAFFE; 4029; 100;   4.530;   0.320;   0.356;   0.130; ;  29.700;        ;    ;   0.888;        ; -29.145;   0.462; 0.889;      ; 563;277.15054;+06.75917
18283617+0646444;NGC6633;GIRAFFE; 4676; 144;   2.930;   0.660;   0.191;   0.250; ;  50.700;        ;    ;   1.012;        ;  19.286;   0.244;      ;      ; 564;277.15071;+06.77900
