#
#   VizieR Astronomical Server vizier.u-strasbg.fr
#    Date: 2019-06-20T13:46:06 [V1.99+ (14-Oct-2013)]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	votable-version=1.99+ (14-Oct-2013)	
#INFO	-ref=VIZ5d0b8d99052c	
#INFO	-out.max=unlimited	
#INFO	queryParameters=35	
#-oc.form=dec
#-out.max=unlimited
#-out.add=_r
#-out.add=_RAJ,_DEJ
#-sort=_r
#-order=I
#-out.src=J/A+A/612/A99/ic2391
#-nav=cat:J/A+A/612/A99&tab:{J/A+A/612/A99/ic2391}&key:source=J/A+A/612/A99/ic2391&HTTPPRM:&&-ref=VIZ5d0b8d99052c&-out.max=50&-out.form=HTML Table&-out.add=_r&-out.add=_RAJ,_DEJ&-sort=_r&-oc.form=sexa&-c.eq=J2000&-c.r=  2&-c.u=arcmin&-c.geom=r&-order=I&-out=CName&-out=Cluster&-out=Inst&-out=Teff&-out=e_Teff&-out=logg&-out=e_logg&-out=[Fe/H]&-out=e_[Fe/H]&-out=l_EWLi&-out=EWLi&-out=e_EWLi&-out=f_EWLi&-out=Gamma&-out=e_Gamma&-out=RV&-out=e_RV&-out=MembPA&-out=MembPB&-out=ID&-out=_RA&-out=_DE&-file=.&-meta.ucd=2&-meta=1&-meta.foot=1&-usenav=1&-bmark=POST&-out.src=J/A+A/612/A99/ic2391
#-c.eq=J2000
#-c.r=  2
#-c.u=arcmin
#-c.geom=r
#-source=J/A+A/612/A99/ic2391
#-out=CName
#-out=Cluster
#-out=Inst
#-out=Teff
#-out=e_Teff
#-out=logg
#-out=e_logg
#-out=[Fe/H]
#-out=e_[Fe/H]
#-out=l_EWLi
#-out=EWLi
#-out=e_EWLi
#-out=f_EWLi
#-out=Gamma
#-out=e_Gamma
#-out=RV
#-out=e_RV
#-out=MembPA
#-out=MembPB
#-out=ID
#-out=_RA
#-out=_DE
#

#RESOURCE=yCat_36120099
#Name: J/A+A/612/A99
#Title: Gaia-ESO Survey in 7 open star cluster fields (Randich+, 2018)
#Table	J_A_A_612_A99_ic2391:
#Name: J/A+A/612/A99/ic2391
#Title: Parameters for IC2391
#Column	_RAJ2000	(F11.7)	Right ascension (FK5, Equinox=J2000.0) (computed by VizieR, not part of the original data. The format may include more digits than the original data because of internal accuracy requirements in VizieR and across other CDS services)	[ucd=pos.eq.ra]
#Column	_DEJ2000	(F11.7)	Declination (FK5, Equinox=J2000.0) (computed by VizieR, not part of the original data. The format may include more digits than the original data because of internal accuracy requirements in VizieR and across other CDS services)	[ucd=pos.eq.dec]
#Column	CName	(A16)	Star ID (HHMMSSss+DDMMSSs)	[ucd=meta.id;meta.main]
#Column	Cluster	(A7)	Cluster name	[ucd=meta.id.parent]
#Column	Inst	(A7)	Intrument XX	[ucd=meta.note]
#Column	Teff	(I5)	Effective temperature	[ucd=phys.temperature.effective]
#Column	e_Teff	(I4)	? Effective temperature error [NULL integer written as an empty string]	[ucd=stat.error;phys.temperature.effective]
#Column	logg	(F8.3)	? 10-logarithm surface gravity	[ucd=phys.gravity]
#Column	e_logg	(F8.3)	? 10-logarithm surface gravity error	[ucd=stat.error]
#Column	[Fe/H]	(F8.3)	? Metallicity	[ucd=phys.abund.Z]
#Column	e_[Fe/H]	(F8.3)	? Metallicity error	[ucd=stat.error;phys.abund.Fe]
#Column	l_EWLi	(A1)	[<] Upper limit flag on EWLi	[ucd=meta.code.error]
#Column	EWLi	(F8.3)	? Lithium line equivalent width	[ucd=spect.line.eqWidth]
#Column	e_EWLi	(F8.3)	? Lithium line equivalent width error	[ucd=stat.error]
#Column	f_EWLi	(I4)	[0/3]? Flag for lithium line equivalent width (1) [NULL integer written as an empty string]	[ucd=meta.code]
#Column	Gamma	(F8.3)	? Gamma index	[ucd=meta.code;spect.index;em.gamma]
#Column	e_Gamma	(F8.3)	? Gamma index error	[ucd=stat.error]
#Column	RV	(F8.3)	? Radial velocity	[ucd=phys.veloc;pos.heliocentric]
#Column	e_RV	(F8.3)	? Radial velocity error	[ucd=stat.error]
#Column	MembPA	(F6.3)	? Membership probability: population A	[ucd=stat.probability]
#Column	MembPB	(F6.3)	? Membership probability: population B	[ucd=stat.probability]
#Column	ID	(I4)	Sequential ID number	[ucd=meta.id]
#Column	_RA	(F9.5)	Positions from CName (right ascension part)	[ucd=pos.eq.ra;meta.main]
#Column	_DE	(F9.5)	Positions from CName (declination part)	[ucd=pos.eq.dec;meta.main]
_RAJ2000;_DEJ2000;CName;Cluster;Inst;Teff;e_Teff;logg;e_logg;[Fe/H];e_[Fe/H];l_EWLi;EWLi;e_EWLi;f_EWLi;Gamma;e_Gamma;RV;e_RV;MembPA;MembPB;ID;_RA;_DE
130.7647500;-52.5985833;08430354-5235549; IC2391;GIRAFFE; 5057; 102;   3.440;        ;  -0.097;   0.136; ;  18.833;   2.922;   0;   1.012;   0.003;  -3.195;   0.242;      ;      ; 391;130.76475;-52.59858
130.7655000;-53.4041111;08430372-5324148; IC2391;GIRAFFE; 4594;  72;   2.426;   0.124;   0.066;   0.008;<;  40.900;        ;   3;   1.019;   0.003;   0.006;   0.241;      ;      ; 392;130.76550;-53.40411
130.7842083;-52.7333889;08430821-5244002; IC2391;GIRAFFE; 4847; 191;   3.982;        ;  -0.079;   0.140;<;  22.400;        ;   3;   1.018;   0.002; -32.637;   0.240;      ;      ; 393;130.78421;-52.73339
130.7929167;-53.4160278;08431030-5324577; IC2391;GIRAFFE; 4859; 147;   2.626;   0.195;  -0.060;   0.091;<;  24.000;        ;   3;   1.024;   0.002;  30.343;   0.241;      ;      ; 394;130.79292;-53.41603
130.7937083;-52.7556667;08431049-5245204; IC2391;GIRAFFE; 5097;  88;   3.330;        ;  -0.051;   0.108; ;  40.300;   3.000;   0;   1.014;   0.004;  25.814;   0.243;      ;      ; 395;130.79371;-52.75567
130.7940833;-52.8370556;08431058-5250134; IC2391;GIRAFFE; 3564;  57;   3.895;        ;  -0.230;        ;<; 100.000;        ;   3;   0.829;   0.004;  14.744;   0.245; 0.978;      ; 396;130.79408;-52.83706
130.8042917;-53.4856111;08431303-5329082; IC2391;GIRAFFE; 3400; 130;   4.730;        ;  -0.270;        ;<; 100.000;        ;   3;   0.866;   0.009;  22.539;   0.292; 0.253;      ; 397;130.80429;-53.48561
130.8067500;-53.4029167;08431362-5324105; IC2391;GIRAFFE; 4616;   7;   2.442;   0.057;   0.018;   0.077; ;  72.050;   3.250;   0;   1.020;   0.004;  14.229;   0.242;      ;      ; 398;130.80675;-53.40292
130.8140417;-52.8564167;08431537-5251231; IC2391;GIRAFFE; 5107;  14;   4.047;        ;   0.007;   0.019;<;  25.500;        ;   3;   1.015;   0.003;  25.149;   0.242;      ;      ; 399;130.81404;-52.85642
130.8145000;-52.6470278;08431548-5238493; IC2391;GIRAFFE; 3380; 134;   4.844;   0.131;  -0.260;        ; ;  46.600;        ;   0;   0.824;   0.011;  15.146;   0.378; 0.975;      ; 400;130.81450;-52.64703
130.8381250;-53.0680000;08432115-5304048; IC2391;GIRAFFE; 4766;  10;   2.872;   0.192;   0.017;   0.005;<;  45.400;        ;   3;   1.003;   0.005;  47.832;   0.247;      ;      ; 401;130.83812;-53.06800
130.8481250;-53.0188611;08432355-5301079; IC2391;GIRAFFE; 4765;  44;   2.627;   0.028;  -0.008;   0.044;<;  33.200;        ;   3;   1.017;   0.005;  -6.054;   0.244;      ;      ; 402;130.84812;-53.01886
130.8526667;-53.0653611;08432464-5303553; IC2391;GIRAFFE; 4676;  53;   2.489;   0.133;  -0.024;   0.036; ;  43.633;   7.162;   0;   1.023;   0.010;  51.147;   0.272;      ;      ; 403;130.85267;-53.06536
130.8539583;-52.8046944;08432495-5248169; IC2391;GIRAFFE; 4931;  97;   2.710;   0.093;  -0.021;   0.046;<;  29.100;        ;   3;   1.020;   0.004;   9.619;   0.242;      ;      ; 404;130.85396;-52.80469
130.8576667;-53.0389167;08432584-5302201; IC2391;GIRAFFE; 5084;  80;   1.946;        ;  -0.071;   0.143; ;  25.367;   3.567;   0;   1.023;   0.005;  34.350;   0.246;      ;      ; 405;130.85767;-53.03892
130.8577917;-52.9402222;08432587-5256248; IC2391;GIRAFFE; 5105;  75;   3.330;        ;  -0.017;   0.039;<;  26.600;        ;   3;   1.009;   0.005;  34.795;   0.246;      ;      ; 406;130.85779;-52.94022
130.8865417;-52.7983611;08433277-5247541; IC2391;GIRAFFE; 4745;  70;   2.594;   0.094;   0.034;   0.038;<;  46.800;        ;   3;   1.015;   0.002;  33.122;   0.240;      ;      ; 407;130.88654;-52.79836
130.9046667;-52.7850833;08433712-5247063; IC2391;GIRAFFE; 4613;    ;   2.496;        ;   0.093;        ; ;        ;        ;    ;        ;        ;-129.397;   4.033;      ;      ; 408;130.90467;-52.78508
130.9100417;-52.8486389;08433841-5250551; IC2391;GIRAFFE; 3391; 145;   4.653;   0.120;  -0.250;        ; ; 129.700;        ;   0;   0.852;   0.014;  14.072;   0.515; 0.969;      ; 409;130.91004;-52.84864
130.9157917;-52.9752500;08433979-5258309; IC2391;GIRAFFE; 4538;    ;   4.540;        ;   0.051;        ; ;  63.300;   2.950;   0;   0.874;   0.003;   7.321;   0.243;      ;      ; 410;130.91579;-52.97525
130.9162083;-53.0332222;08433989-5301596; IC2391;GIRAFFE; 4757;    ;   2.622;        ;  -0.015;        ;<;  30.900;        ;   3;   1.021;   0.005;  26.450;   0.245;      ;      ; 411;130.91621;-53.03322
130.9221250;-52.6490556;08434131-5238566; IC2391;GIRAFFE; 4940;   2;   2.869;   0.195;  -0.093;   0.018;<;  24.100;        ;   3;   1.022;   0.006;  64.063;   0.253;      ;      ; 412;130.92212;-52.64906
130.9323333;-53.0228056;08434376-5301221; IC2391;GIRAFFE; 4847;  86;   2.686;   0.041;  -0.078;   0.011;<;  30.800;        ;   3;   1.019;   0.006;  82.886;   0.249;      ;      ; 413;130.93233;-53.02281
130.9431667;-52.9508611;08434636-5257031; IC2391;GIRAFFE; 4578;  89;   2.320;   0.097;  -0.090;   0.029;<;  39.500;        ;   3;   1.014;   0.003;  48.956;   0.241;      ;      ; 414;130.94317;-52.95086
130.9455833;-52.9930833;08434694-5259351; IC2391;GIRAFFE; 4815; 119;   2.619;   0.149;  -0.028;   0.088;<;  17.100;        ;   3;   1.018;   0.005;  29.102;   0.245;      ;      ; 415;130.94558;-52.99308
130.9558750;-52.9972778;08434941-5259502; IC2391;GIRAFFE; 4939;  93;   2.863;   0.202;  -0.077;   0.086;<;  37.300;        ;   3;   1.016;   0.004;  59.732;   0.243;      ;      ; 416;130.95587;-52.99728
130.9632917;-52.9358056;08435119-5256089; IC2391;GIRAFFE; 4873; 135;   3.000;        ;  -0.170;   0.142; ;  76.800;   7.521;   0;   1.022;   0.005;  64.442;   0.247;      ;      ; 417;130.96329;-52.93581
130.9652917;-52.7126389;08435167-5242455; IC2391;GIRAFFE; 4672;  73;   2.562;   0.204;  -0.101;   0.110;<;  21.900;        ;   3;   1.014;   0.002;   4.510;   0.240;      ;      ; 418;130.96529;-52.71264
130.9831250;-52.6983611;08435595-5241541; IC2391;GIRAFFE; 4714;  18;   2.823;   0.101;   0.044;   0.015;<;  38.800;        ;   3;   1.014;   0.002;  54.448;   0.240;      ;      ; 419;130.98312;-52.69836
131.0087500;-52.9399722;08440210-5256239; IC2391;GIRAFFE; 5156;  82;   3.410;        ;  -0.055;   0.082; ;  34.200;   3.994;   0;   1.018;   0.003;  40.138;   0.242;      ;      ; 420;131.00875;-52.93997
131.0721667;-53.0496111;08441732-5302586; IC2391;GIRAFFE; 4917; 224;   3.080;        ;  -0.121;   0.198;<;  18.600;        ;   3;   1.018;   0.002;   6.587;   0.241;      ;      ; 421;131.07217;-53.04961
131.0826667;-52.9951111;08441984-5259424; IC2391;GIRAFFE; 4966; 187;   3.250;        ;  -0.086;   0.170;<;  17.200;        ;   3;   1.019;   0.003;  17.022;   0.241;      ;      ; 422;131.08267;-52.99511
131.0932500;-52.8163333;08442238-5248588; IC2391;GIRAFFE; 4887; 299;   3.190;        ;  -0.112;   0.219; ;  60.667;   7.542;   0;   1.016;   0.003;   3.066;   0.242;      ;      ; 423;131.09325;-52.81633
131.0947083;-52.7906111;08442273-5247262; IC2391;GIRAFFE; 5073;  75;   3.430;        ;  -0.063;   0.079;<;  21.600;        ;   3;   1.022;   0.004;   2.067;   0.245;      ;      ; 424;131.09471;-52.79061
131.1064167;-52.7803889;08442554-5246494; IC2391;GIRAFFE; 4975;  72;   2.789;   0.084;  -0.019;   0.042;<;  25.000;        ;   3;   1.018;   0.003;  17.588;   0.241;      ;      ; 425;131.10642;-52.78039
131.1150833;-52.8953056;08442762-5253431; IC2391;GIRAFFE; 5093; 184;   3.410;        ;  -0.219;   0.176; ;  20.350;   2.100;   0;   1.011;   0.003;  22.056;   0.242;      ;      ; 426;131.11508;-52.89531
131.1184167;-53.0299444;08442842-5301478; IC2391;GIRAFFE; 4841; 135;   2.637;   0.127;  -0.111;   0.060;<;   9.400;        ;   3;   1.013;   0.006;  73.337;   0.247;      ;      ; 427;131.11842;-53.02994
131.1415000;-52.7743611;08443396-5246277; IC2391;GIRAFFE; 4870;  40;   2.720;   0.035;  -0.001;   0.045; ;  80.950;   2.100;   0;   1.012;   0.003;  35.845;   0.241;      ;      ; 428;131.14150;-52.77436
131.1417500;-52.7339444;08443402-5244022; IC2391;GIRAFFE; 4637; 420;   4.259;   0.559;  -0.064;   0.049;<;  37.100;        ;   3;   0.921;   0.005;  15.054;   0.245;      ;      ; 429;131.14175;-52.73394
131.1522917;-52.7779167;08443655-5246405; IC2391;GIRAFFE; 4879; 170;   4.582;        ;  -0.133;   0.183;<;  34.500;        ;   3;   1.019;   0.004; 124.666;   0.244;      ;      ; 430;131.15229;-52.77792
131.1697917;-52.7186111;08444075-5243070; IC2391;GIRAFFE; 5159;    ;   3.420;        ;  -0.070;        ;<;  19.800;        ;   3;   1.019;   0.006;  42.450;   0.249;      ;      ; 431;131.16979;-52.71861
131.1735000;-52.7009167;08444164-5242033; IC2391;GIRAFFE; 4975; 173;   3.111;   0.142;  -0.043;   0.080; ;  49.100;   8.446;   0;   1.006;   0.005;  22.304;   0.246;      ;      ; 432;131.17350;-52.70092
131.1805833;-52.8120000;08444334-5248432; IC2391;GIRAFFE; 4655;  35;   2.463;   0.130;  -0.055;   0.007;<;  36.400;        ;   3;   1.021;   0.003;  59.681;   0.240;      ;      ; 433;131.18058;-52.81200
131.2002083;-52.7896667;08444805-5247228; IC2391;GIRAFFE; 4917; 241;   3.240;        ;  -0.123;   0.220; ;  72.600;   2.850;   0;   1.020;   0.004;  32.584;   0.243;      ;      ; 434;131.20021;-52.78967
131.2194583;-52.8040278;08445267-5248145; IC2391;GIRAFFE; 4909; 225;   3.250;        ;  -0.104;   0.185; ;  56.500;   2.050;   0;   1.019;   0.003;  34.863;   0.241;      ;      ; 435;131.21946;-52.80403
131.2640833;-52.9085278;08450338-5254307; IC2391;GIRAFFE; 5110;  71;   3.330;        ;  -0.069;   0.140; ;  20.700;   2.350;   0;   1.015;   0.003;   9.526;   0.241;      ;      ; 436;131.26408;-52.90853
131.2672500;-52.8328333;08450414-5249582; IC2391;GIRAFFE; 4855; 114;   2.782;   0.178;  -0.088;   0.003;<;  23.400;        ;   3;   1.013;   0.003;  73.649;   0.241;      ;      ; 437;131.26725;-52.83283
131.2718750;-52.8398889;08450525-5250236; IC2391;GIRAFFE; 4918;  86;   2.960;        ;  -0.058;   0.088;<;  27.300;        ;   3;   1.045;   0.004;  44.879;   0.243;      ;      ; 438;131.27187;-52.83989
131.3000417;-52.8850000;08451201-5253060; IC2391;GIRAFFE; 5012; 184;   3.340;        ;  -0.108;   0.210;<;  20.300;        ;   3;   1.017;   0.002;  40.152;   0.241;      ;      ; 439;131.30004;-52.88500
131.3061667;-53.0505556;08451348-5303020; IC2391;GIRAFFE; 4982; 163;   3.240;        ;  -0.079;   0.157; ;  27.933;   4.977;   0;   1.021;   0.007;   8.733;   0.259;      ;      ; 440;131.30617;-53.05056
131.3176250;-52.7403056;08451623-5244251; IC2391;GIRAFFE; 5060;  12;   3.070;   0.158;  -0.039;   0.074; ;  65.400;   7.400;   0;   1.012;   0.010;  27.468;   0.270;      ;      ; 441;131.31762;-52.74031
131.3244167;-52.8836389;08451786-5253011; IC2391;GIRAFFE; 4751;  28;   2.559;   0.189;  -0.076;   0.117; ;  31.933;   4.027;   0;   1.024;   0.003;  27.542;   0.241;      ;      ; 442;131.32442;-52.88364
131.3284583;-52.9904722;08451883-5259257; IC2391;GIRAFFE; 3387; 152;   4.794;   0.072;  -0.260;        ; ; 128.167;  25.875;   0;   0.832;   0.012;  14.534;   0.367; 0.978;      ; 443;131.32846;-52.99047
131.3448750;-52.7816389;08452277-5246539; IC2391;GIRAFFE; 4845;  87;   2.658;   0.120;  -0.027;   0.039; ;  31.867;   3.197;   0;   1.019;   0.005;  -1.911;   0.242;      ;      ; 444;131.34487;-52.78164
131.3529167;-53.0229444;08452470-5301226; IC2391;GIRAFFE; 3446; 119;   4.620;   0.158;  -0.230;        ; ; 190.800;        ;   0;   0.842;   0.010;  14.093;   0.274; 0.971;      ; 445;131.35292;-53.02294
131.3621667;-52.8672222;08452692-5252020; IC2391;GIRAFFE; 4827; 352;   4.520;        ;  -0.027;   0.032; ; 201.950;   1.700;   0;   0.971;   0.002;  15.793;   0.240; 0.953;      ; 446;131.36217;-52.86722
131.3634167;-52.8449722;08452722-5250419; IC2391;GIRAFFE; 4973; 143;   3.190;        ;  -0.030;   0.060;<;  17.000;        ;   3;   1.019;   0.002;  10.864;   0.241;      ;      ; 447;131.36342;-52.84497
