#
#   VizieR Astronomical Server vizier.u-strasbg.fr
#    Date: 2019-06-20T14:23:32 [V1.99+ (14-Oct-2013)]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	votable-version=1.99+ (14-Oct-2013)	
#INFO	-ref=VIZ5d0b96cbb391	
#INFO	-out.max=unlimited	
#INFO	queryParameters=31	
#-oc.form=dec
#-out.max=unlimited
#-nav=cat:J/A+A/612/A99&tab:{J/A+A/612/A99/ic4665}&key:source=J/A+A/612/A99/ic4665&HTTPPRM:&
#-c.eq=J2000
#-c.r=  2
#-c.u=arcmin
#-c.geom=r
#-source=J/A+A/612/A99/ic4665
#-order=I
#-out=CName
#-out=Cluster
#-out=Inst
#-out=Teff
#-out=e_Teff
#-out=logg
#-out=e_logg
#-out=[Fe/H]
#-out=e_[Fe/H]
#-out=l_EWLi
#-out=EWLi
#-out=e_EWLi
#-out=f_EWLi
#-out=Gamma
#-out=e_Gamma
#-out=RV
#-out=e_RV
#-out=MembPA
#-out=MembPB
#-out=ID
#-out=_RA
#-out=_DE
#

#RESOURCE=yCat_36120099
#Name: J/A+A/612/A99
#Title: Gaia-ESO Survey in 7 open star cluster fields (Randich+, 2018)
#Table	J_A_A_612_A99_ic4665:
#Name: J/A+A/612/A99/ic4665
#Title: Parameters for IC4665
#Column	CName	(A16)	Star ID (HHMMSSss+DDMMSSs)	[ucd=meta.id;meta.main]
#Column	Cluster	(A7)	Cluster name	[ucd=meta.id.parent]
#Column	Inst	(A7)	Intrument XX	[ucd=meta.note]
#Column	Teff	(I5)	Effective temperature	[ucd=phys.temperature.effective]
#Column	e_Teff	(I4)	? Effective temperature error [NULL integer written as an empty string]	[ucd=stat.error;phys.temperature.effective]
#Column	logg	(F8.3)	? 10-logarithm surface gravity	[ucd=phys.gravity]
#Column	e_logg	(F8.3)	? 10-logarithm surface gravity error	[ucd=stat.error]
#Column	[Fe/H]	(F8.3)	? Metallicity	[ucd=phys.abund.Z]
#Column	e_[Fe/H]	(F8.3)	? Metallicity error	[ucd=stat.error;phys.abund.Fe]
#Column	l_EWLi	(A1)	[<] Upper limit flag on EWLi	[ucd=meta.code.error]
#Column	EWLi	(F8.3)	? Lithium line equivalent width	[ucd=spect.line.eqWidth]
#Column	e_EWLi	(F8.3)	? Lithium line equivalent width error	[ucd=stat.error]
#Column	f_EWLi	(I4)	[0/3]? Flag for lithium line equivalent width (1) [NULL integer written as an empty string]	[ucd=meta.code]
#Column	Gamma	(F8.3)	? Gamma index	[ucd=meta.code;spect.index;em.gamma]
#Column	e_Gamma	(F8.3)	? Gamma index error	[ucd=stat.error]
#Column	RV	(F8.3)	? Radial velocity	[ucd=phys.veloc;pos.heliocentric]
#Column	e_RV	(F8.3)	? Radial velocity error	[ucd=stat.error]
#Column	MembPA	(F6.3)	? Membership probability: population A	[ucd=stat.probability]
#Column	MembPB	(F6.3)	? Membership probability: population B	[ucd=stat.probability]
#Column	ID	(I4)	Sequential ID number	[ucd=meta.id]
#Column	_RA	(F9.5)	Positions from CName (right ascension part)	[ucd=pos.eq.ra;meta.main]
#Column	_DE	(F9.5)	Positions from CName (declination part)	[ucd=pos.eq.dec;meta.main]
CName;Cluster;Inst;Teff;e_Teff;logg;e_logg;[Fe/H];e_[Fe/H];l_EWLi;EWLi;e_EWLi;f_EWLi;Gamma;e_Gamma;RV;e_RV;MembPA;MembPB;ID;_RA;_DE
17472470+0515193; IC4665;GIRAFFE; 5167;  56;   4.057;   0.096;   0.090;   0.148;<;  18.400;        ;   3;   0.983;   0.003; -35.530;   0.241;      ;      ; 468;266.85292;+05.25536
17472494+0533106; IC4665;GIRAFFE; 5639; 132;   3.939;   0.031;  -0.017;   0.095;<;  16.100;        ;   3;   0.997;   0.002; -95.142;   0.241;      ;      ; 469;266.85392;+05.55294
17472530+0535389; IC4665;GIRAFFE; 4686;   7;   2.488;   0.170;  -0.115;   0.099; ;  48.300;        ;   0;   1.021;   0.005; -46.253;   0.243;      ;      ; 470;266.85542;+05.59414
17472576+0559334; IC4665;GIRAFFE; 4673;  45;   2.660;        ;  -0.289;   0.074;<;  17.700;        ;   3;   1.016;   0.003;  50.148;   0.241;      ;      ; 471;266.85733;+05.99261
17472603+0537280; IC4665;GIRAFFE; 5239;  68;   3.782;        ;  -0.121;   0.026;<;  34.700;        ;   3;   0.992;   0.004; -33.664;   0.251;      ;      ; 472;266.85846;+05.62444
17472613+0544284; IC4665;GIRAFFE; 3505;  21;   4.360;        ;  -0.220;        ; ; 134.600;        ;   0;   0.841;   0.013; -13.634;   0.303; 0.949;      ; 473;266.85887;+05.74122
17472689+0555192; IC4665;GIRAFFE; 4892;    ;   4.330;        ;  -0.090;        ;<;   7.800;        ;   3;   0.930;   0.005; -26.143;   0.248;      ;      ; 474;266.86204;+05.92200
17472700+0513467; IC4665;GIRAFFE; 5590; 272;   3.918;   0.144;  -0.158;   0.220;<;  15.400;        ;   3;   1.001;   0.002; -86.179;   0.241;      ;      ; 475;266.86250;+05.22964
17472707+0604256; IC4665;GIRAFFE; 5824; 188;   4.144;   0.135;   0.268;   0.089; ;  77.400;   1.505;   0;   0.997;   0.002;  20.332;   0.240;      ;      ; 476;266.86279;+06.07378
17472822+0555189; IC4665;GIRAFFE; 4825;  27;   2.664;   0.019;   0.031;   0.043;<;  40.100;        ;   3;   1.017;   0.006;  17.677;   0.248;      ;      ; 477;266.86758;+05.92192
17472823+0608349; IC4665;GIRAFFE; 4938;    ;   1.895;        ;  -1.140;        ; ;  11.200;        ;    ;   1.016;        ;-115.047;   0.243;      ;      ; 478;266.86762;+06.14303
17472851+0603472; IC4665;GIRAFFE; 4507; 102;   2.259;   0.170;   0.014;   0.053; ;  72.600;   2.255;   0;   1.022;   0.002;  14.551;   0.240;      ;      ; 479;266.86879;+06.06311
17472874+0523066; IC4665;GIRAFFE; 4867;  12;   3.114;   0.129;   0.019;   0.026; ;  42.367;   3.321;   0;   1.001;   0.002; -65.378;   0.240;      ;      ; 480;266.86975;+05.38517
17472890+0521037; IC4665;GIRAFFE; 4958; 205;   4.130;        ;  -0.100;   0.027;<;  14.800;        ;   3;   0.970;   0.004;  31.999;   0.243;      ;      ; 481;266.87042;+05.35103
17472923+0554503; IC4665;GIRAFFE; 3973; 203;   4.446;        ;   0.032;   0.161;<;  17.600;        ;   3;   0.854;   0.008; -37.151;   0.269; 0.016;      ; 482;266.87179;+05.91397
17472926+0603594; IC4665;GIRAFFE; 5022;    ;   3.130;        ;  -0.041;        ;<;  10.800;        ;   3;   1.025;   0.002; -32.446;   0.240;      ;      ; 483;266.87192;+06.06650
17472970+0537100; IC4665;GIRAFFE; 4037;  75;   4.554;   0.006;  -0.118;   0.057;<;   6.400;        ;   3;   0.859;   0.004;  10.163;   0.244; 0.022;      ; 484;266.87375;+05.61944
17472992+0607069; IC4665;GIRAFFE; 4877;    ;   3.140;        ;  -0.133;        ; ;   8.100;        ;    ;   0.999;        ; -61.617;   0.280;      ;      ; 485;266.87467;+06.11858
17473004+0531365; IC4665;GIRAFFE; 4988; 143;   3.410;        ;  -0.156;   0.188;<;  18.400;        ;   3;   1.018;   0.003; -12.256;   0.241;      ;      ; 486;266.87517;+05.52681
17473004+0558496; IC4665;GIRAFFE; 4732;  76;   2.681;   0.061;  -0.083;   0.096;<;  30.700;        ;   3;   1.008;   0.002; -45.286;   0.240;      ;      ; 487;266.87517;+05.98044
17473011+0527266; IC4665;GIRAFFE; 4946; 157;   3.239;   0.001;  -0.031;   0.077;<;  34.100;        ;   3;   1.000;   0.004; -14.248;   0.243;      ;      ; 488;266.87546;+05.45739
17473030+0540513; IC4665;GIRAFFE; 4067; 154;   4.557;   0.010;   0.188;   0.312;<;  25.000;        ;   3;   0.853;   0.004; -12.458;   0.243; 0.729;      ; 489;266.87625;+05.68092
17473104+0522166; IC4665;GIRAFFE; 6053; 195;   4.197;   0.009;   0.037;   0.033; ;  69.050;   1.550;   0;   0.996;   0.002;  -5.548;   0.241; 0.118;      ; 490;266.87933;+05.37128
17473130+0602117; IC4665;GIRAFFE; 4799; 249;   2.720;        ;  -0.398;   0.072;<;  12.300;        ;   3;   1.016;   0.003;  10.761;   0.242;      ;      ; 491;266.88042;+06.03658
17473147+0600060; IC4665;GIRAFFE; 4905; 260;   3.310;        ;  -0.260;   0.142;<;  11.600;        ;   3;   1.008;   0.003; -56.150;   0.241;      ;      ; 492;266.88112;+06.00167
17473152+0601519; IC4665;GIRAFFE; 5891; 144;   4.194;   0.019;  -0.054;   0.036; ;  70.667;   3.564;   0;   0.993;   0.002; -50.796;   0.242;      ;      ; 493;266.88133;+06.03108
17473178+0531054; IC4665;GIRAFFE; 4890; 103;   3.852;        ;   0.003;   0.070;<;  16.400;        ;   3;   0.978;   0.005; -42.726;   0.245;      ;      ; 494;266.88242;+05.51817
17473192+0516594; IC4665;GIRAFFE; 5289; 162;   3.051;        ;  -0.320;   0.234;<;   6.200;        ;   3;   1.006;   0.004; 142.698;   0.245;      ;      ; 495;266.88300;+05.28317
17473210+0527405; IC4665;GIRAFFE; 4628; 136;   2.433;   0.185;   0.046;   0.065; ;  51.167;   3.951;   0;   1.021;   0.002;  22.954;   0.240;      ;      ; 496;266.88375;+05.46125
17473220+0524060; IC4665;GIRAFFE; 4947;    ;   3.470;        ;  -0.228;        ; ;        ;        ;    ;        ;        ; -30.691;   1.285;      ;      ; 497;266.88417;+05.40167
17473274+0518502; IC4665;GIRAFFE; 5123;  80;   3.909;   0.061;  -0.299;   0.043;<;  16.100;        ;   3;   0.985;   0.002; -76.337;   0.241;      ;      ; 498;266.88642;+05.31394
17473278+0542267; IC4665;GIRAFFE; 4848; 143;   3.020;        ;  -0.263;   0.183;<;  15.500;        ;   3;   1.023;   0.003;  53.165;   0.242;      ;      ; 499;266.88658;+05.70742
17473297+0559293; IC4665;GIRAFFE; 5066; 160;   3.890;        ;  -0.466;   0.118;<;  26.900;        ;   3;   1.014;   0.004; 117.385;   0.248;      ;      ; 500;266.88737;+05.99147
17473324+0605467; IC4665;GIRAFFE; 5005; 171;   3.430;        ;  -0.306;   0.206; ;  35.900;        ;   0;   1.000;   0.004;   5.640;   0.246;      ;      ; 501;266.88850;+06.09631
17473331+0531460; IC4665;GIRAFFE; 5781;    ;   4.380;        ;   0.110;        ; ; 242.800;   2.763;   0;   0.988;   0.002; -13.701;   0.241;      ;      ; 502;266.88879;+05.52944
17473349+0533004; IC4665;GIRAFFE; 4274; 153;   4.120;        ;   0.036;   0.214; ;  47.900;        ;   0;   0.918;   0.007;  23.348;   0.252;      ;      ; 503;266.88954;+05.55011
17473388+0609461; IC4665;GIRAFFE; 4726;   2;   2.800;        ;  -0.141;   0.126;<;  18.400;        ;   3;   1.022;   0.005;  39.676;   0.246;      ;      ; 504;266.89117;+06.16281
17473417+0607458; IC4665;GIRAFFE; 4888;  69;   2.960;        ;  -0.275;   0.223;<;  23.300;        ;   3;   1.015;   0.006;  77.740;   0.250;      ;      ; 505;266.89237;+06.12939
17473461+0519290; IC4665;GIRAFFE; 4955; 224;   2.620;        ;  -0.366;   0.069;<;  13.600;        ;   3;   1.014;   0.003; -87.355;   0.242;      ;      ; 506;266.89421;+05.32472
17473490+0550489; IC4665;GIRAFFE; 5557;  32;   3.910;        ;   0.038;   0.025; ;  41.050;   2.190;   0;   0.993;   0.003; -11.640;   0.242;      ;      ; 507;266.89542;+05.84692
17473595+0515451; IC4665;GIRAFFE; 4934; 182;   2.867;   0.110;  -0.438;   0.003;<;  13.900;        ;   3;   1.006;   0.003;-129.546;   0.242;      ;      ; 508;266.89979;+05.26253
17473770+0527058; IC4665;GIRAFFE; 4680;  93;   2.800;        ;  -0.206;   0.118; ;  35.533;   8.278;   0;   1.016;   0.004;  53.613;   0.242;      ;      ; 509;266.90708;+05.45161
17473807+0531398; IC4665;GIRAFFE; 4887; 244;   3.040;        ;  -0.339;   0.213;<;   9.200;        ;   3;   1.015;   0.004;   1.863;   0.244;      ;      ; 510;266.90862;+05.52772
17473832+0518104; IC4665;GIRAFFE; 4742; 168;   2.450;        ;  -0.247;   0.190;<;   9.300;        ;   3;   1.016;   0.003;  58.055;   0.241;      ;      ; 511;266.90967;+05.30289
17473861+0548452; IC4665;GIRAFFE; 5529; 183;   3.620;        ;  -0.437;   0.102; ;  40.700;        ;   0;   1.003;   0.005; -11.210;   0.272;      ;      ; 512;266.91087;+05.81256
17473864+0539286; IC4665;GIRAFFE; 4687; 318;   4.079;        ;  -0.139;   0.074;<;   9.200;        ;   3;   0.951;   0.006; -20.043;   0.252;      ;      ; 513;266.91100;+05.65794
17473908+0556317; IC4665;GIRAFFE; 5692; 152;   3.994;   0.084;   0.194;   0.046;<;  16.800;        ;   3;   0.998;   0.002; -31.337;   0.241;      ;      ; 514;266.91283;+05.94214
17473910+0523387; IC4665;GIRAFFE; 4106; 505;   4.568;        ;  -0.180;        ; ;  83.700;        ;   0;   0.839;   0.016; -52.700;   0.362; 0.006;      ; 515;266.91292;+05.39408
17473919+0531195; IC4665;GIRAFFE; 4942; 114;   3.139;   0.031;  -0.073;   0.129;<;  28.400;        ;   3;   1.003;   0.002;   2.928;   0.241;      ;      ; 516;266.91329;+05.52208
17473922+0519144; IC4665;GIRAFFE; 6047;  61;   4.151;   0.013;  -0.005;   0.051; ;  40.600;   1.660;   0;   0.996;   0.002;   7.291;   0.242; 0.029;      ; 517;266.91342;+05.32067
17473947+0527101; IC4665;GIRAFFE; 6289; 112;   4.132;   0.171;  -0.045;   0.037;<;  11.300;        ;   3;   0.998;   0.002;   4.954;   0.240; 0.036;      ; 518;266.91446;+05.45281
17473995+0518315; IC4665;GIRAFFE; 4582; 301;   2.880;        ;  -0.041;   0.013;<;  29.900;        ;   3;   1.032;   0.004;-154.015;   0.242;      ;      ; 519;266.91646;+05.30875
17474089+0523590; IC4665;GIRAFFE; 4089; 167;   4.467;   0.129;   0.117;   0.267; ;  56.600;        ;   0;   0.871;   0.003; -29.384;   0.242; 0.038;      ; 520;266.92037;+05.39972
17474137+0551096; IC4665;GIRAFFE; 4006; 200;   4.529;   0.030;  -0.197;   0.039;<;  39.600;        ;   3;   0.837;   0.011;  -5.626;   0.332; 0.092;      ; 521;266.92237;+05.85267
17474159+0558125; IC4665;GIRAFFE; 4579; 150;   2.572;   0.154;   0.036;   0.008;<;  45.800;        ;   3;   1.009;   0.002; -83.841;   0.240;      ;      ; 522;266.92329;+05.97014
17474164+0608450; IC4665;GIRAFFE; 5029; 142;   3.440;        ;  -0.138;   0.210;<;  12.800;        ;   3;   1.012;   0.003;  25.234;   0.241;      ;      ; 523;266.92350;+06.14583
17474192+0601113; IC4665;GIRAFFE; 4669;    ;   2.058;        ;  -1.230;        ; ;  15.300;        ;    ;   1.022;        ;  28.721;   0.241;      ;      ; 524;266.92467;+06.01981
17474230+0547598; IC4665;GIRAFFE; 4246; 302;   4.486;   0.020;  -0.004;   0.122; ;  39.600;        ;   0;   0.875;   0.010; -26.116;   0.305;      ;      ; 525;266.92625;+05.79994
17474232+0533113; IC4665;GIRAFFE; 4702; 130;   3.510;        ;   0.092;   0.017;<;  22.200;        ;   3;   0.949;   0.005;-103.141;   0.249;      ;      ; 526;266.92633;+05.55314
17474306+0553372; IC4665;GIRAFFE; 4288; 259;   4.505;   0.008;  -0.080;   0.149;<;  25.600;        ;   3;   0.885;   0.005; -74.497;   0.277;      ;      ; 527;266.92942;+05.89367
17474362+0551253; IC4665;GIRAFFE; 6266;    ;   4.112;        ;  -0.281;        ; ;  19.500;        ;   0;   0.999;   0.002; -57.960;   0.242; 0.010;      ; 528;266.93175;+05.85703
17474403+0521592; IC4665;GIRAFFE; 5518; 220;   4.120;   0.159;   0.113;   0.019; ; 232.000;   1.600;   0;   0.993;   0.002; -12.734;   0.241; 0.810;      ; 529;266.93346;+05.36644
17474442+0530005; IC4665;GIRAFFE; 5643;  87;   3.815;   0.022;   0.040;   0.015; ;  28.333;   2.992;   0;   1.000;   0.001; -24.986;   0.240;      ;      ; 530;266.93508;+05.50014
17474500+0600493; IC4665;GIRAFFE; 4750; 130;   2.810;        ;  -0.432;   0.078;<;  13.600;        ;   3;   1.023;   0.004;  75.870;   0.242;      ;      ; 531;266.93750;+06.01369
17474532+0603222; IC4665;GIRAFFE; 5132;   7;   4.070;        ;  -0.077;   0.010;<;  22.200;        ;   3;   0.984;   0.005; -34.086;   0.249;      ;      ; 532;266.93883;+06.05617
17474618+0544254; IC4665;GIRAFFE; 4622;  28;   2.310;   0.060;  -0.128;   0.104;<;  24.300;        ;   3;   1.016;   0.003;  -9.749;   0.241;      ;      ; 533;266.94242;+05.74039
17474619+0526142; IC4665;GIRAFFE; 4412; 305;   4.520;        ;   0.120;   0.253; ;  33.400;        ;   0;   0.925;   0.007; -47.559;   0.252;      ;      ; 534;266.94246;+05.43728
17474646+0600418; IC4665;GIRAFFE; 4612;  47;   1.985;   0.156;  -0.436;   0.023;<;  23.300;        ;   3;   1.028;   0.005;  57.731;   0.245;      ;      ; 535;266.94358;+06.01161
17474654+0547018; IC4665;GIRAFFE; 4885; 142;   2.811;   0.092;  -0.183;   0.201;<;  22.200;        ;   3;   1.007;   0.004;  19.863;   0.244;      ;      ; 536;266.94392;+05.78383
17474657+0528436; IC4665;GIRAFFE; 4895;    ;   2.460;        ;  -1.120;        ; ;  17.700;        ;    ;   1.013;        ;-160.773;   0.250;      ;      ; 537;266.94404;+05.47878
17474677+0554069; IC4665;GIRAFFE; 5047; 108;   3.150;        ;  -0.074;   0.081;<;  24.400;        ;   3;   1.008;   0.003; -11.264;   0.242;      ;      ; 538;266.94487;+05.90192
17474682+0522576; IC4665;GIRAFFE; 4845; 205;   2.800;        ;  -0.388;   0.156;<;  33.300;        ;   3;   1.014;   0.004;  10.657;   0.243;      ;      ; 539;266.94508;+05.38267
17474683+0559435; IC4665;GIRAFFE; 4373; 121;   4.575;   0.060;  -0.141;   0.053; ;  43.400;        ;   0;   0.905;   0.005;  28.568;   0.248;      ;      ; 540;266.94512;+05.99542
17474709+0515204; IC4665;GIRAFFE; 6113;  21;   4.093;   0.130;  -0.057;   0.102; ;  47.950;   1.115;   0;   0.996;   0.001; -13.776;   0.240; 0.952;      ; 541;266.94621;+05.25567
17474726+0544011; IC4665;GIRAFFE; 4794;  70;   2.571;   0.192;  -0.189;   0.122;<;  28.500;        ;   3;   1.018;   0.003;  40.137;   0.242;      ;      ; 542;266.94692;+05.73364
17474729+0554556; IC4665;GIRAFFE; 5042; 121;   3.410;        ;  -0.259;   0.193;<;  15.500;        ;   3;   1.012;   0.005;  -5.633;   0.247;      ;      ; 543;266.94704;+05.91544
17474798+0546505; IC4665;GIRAFFE; 3578;  88;   4.142;        ;  -0.230;        ; ; 100.800;        ;   0;   0.838;   0.005;  24.745;   0.245; 0.013;      ; 544;266.94992;+05.78069
17474873+0546010; IC4665;GIRAFFE; 4069; 284;   4.460;   0.091;   0.022;   0.151;<;  26.200;        ;   3;   0.848;   0.010;   3.340;   0.325; 0.027;      ; 545;266.95304;+05.76694
17474915+0545333; IC4665;GIRAFFE; 4635; 252;   4.270;        ;  -0.283;   0.111;<;  17.100;        ;   3;   0.920;   0.012;-101.401;   0.349;      ;      ; 546;266.95479;+05.75925
17474970+0527342; IC4665;GIRAFFE; 4358; 355;   4.391;   0.043;   0.087;   0.224;<;  39.400;        ;   3;   0.895;   0.007; -48.391;   0.254;      ;      ; 547;266.95708;+05.45950
17474978+0550246; IC4665;GIRAFFE; 5087;  61;   4.005;        ;  -0.124;   0.022;<;  13.200;        ;   3;   0.980;   0.005;  -6.955;   0.248;      ;      ; 548;266.95742;+05.84017
17475067+0554156; IC4665;GIRAFFE; 6424;    ;   3.886;        ;  -0.765;        ;<;   8.400;        ;   3;   1.005;   0.002; -36.698;   0.243;      ;      ; 549;266.96112;+05.90433
17475117+0529599; IC4665;GIRAFFE; 4927; 161;   3.170;        ;  -0.160;   0.195;<;  10.800;        ;   3;   1.014;   0.004;   8.232;   0.242;      ;      ; 550;266.96321;+05.49997
17475221+0555454; IC4665;GIRAFFE; 3983; 129;   4.508;   0.095;  -0.283;   0.202; ;  91.200;        ;   0;   0.850;   0.008; -69.376;   0.288; 0.006;      ; 551;266.96754;+05.92928
17475266+0525456; IC4665;GIRAFFE; 4092;    ;   3.449;        ;  -0.596;        ; ; 101.500;        ;   0;   0.954;   0.021; -31.657;   0.677;      ;      ; 552;266.96942;+05.42933
17475329+0520505; IC4665;GIRAFFE; 5187;  10;   4.087;   0.037;  -0.029;   0.015;<;  18.400;        ;   3;   0.980;   0.003;   3.054;   0.242;      ;      ; 553;266.97204;+05.34736
17475362+0528092; IC4665;GIRAFFE; 4518; 178;   3.020;        ;   0.023;   0.136;<;  44.000;        ;   3;   1.025;   0.003; -13.697;   0.241;      ;      ; 554;266.97342;+05.46922
17475478+0534070; IC4665;GIRAFFE; 4629; 222;   4.280;        ;   0.017;   0.009;<;  22.700;        ;   3;   0.959;   0.006; -86.215;   0.250;      ;      ; 555;266.97825;+05.56861
17475541+0558499; IC4665;GIRAFFE; 4726;    ;   4.009;        ;  -0.050;        ; ;  58.100;        ;   0;   0.895;   0.011; -91.818;   0.298;      ;      ; 556;266.98087;+05.98053
17475548+0551545; IC4665;GIRAFFE; 4800;  57;   2.803;   0.060;  -0.078;   0.087;<;  19.800;        ;   3;   1.006;   0.009; -53.800;   0.271;      ;      ; 557;266.98117;+05.86514
17475645+0556242; IC4665;GIRAFFE; 5090;  14;   3.493;   0.049;  -0.134;   0.036;<;  20.600;        ;   3;   1.001;   0.002; -54.642;   0.240;      ;      ; 558;266.98521;+05.94006
17475678+0519594; IC4665;GIRAFFE; 5266; 127;   4.222;   0.030;   0.089;   0.090;<;  20.400;        ;   3;   0.979;   0.002;  -8.741;   0.240;      ;      ; 559;266.98658;+05.33317
17475738+0527506; IC4665;GIRAFFE; 5002; 226;   3.350;        ;  -0.450;   0.196;<;  26.100;        ;   3;   1.012;   0.005; -21.212;   0.257;      ;      ; 560;266.98908;+05.46406
17475761+0517072; IC4665;GIRAFFE; 5107;  75;   3.109;        ;  -0.443;   0.063;<;   6.200;        ;   3;   1.011;   0.004; -76.999;   0.246;      ;      ; 561;266.99004;+05.28533
17475784+0540033; IC4665;GIRAFFE; 4390; 195;   4.435;   0.168;   0.039;   0.168;<;  24.200;        ;   3;   0.918;   0.006;   8.196;   0.250;      ;      ; 562;266.99100;+05.66758
17475954+0540044; IC4665;GIRAFFE; 3555; 102;   4.606;   0.167;  -0.260;        ; ; 134.300;        ;   0;   0.805;   0.006; -33.893;   0.248; 0.022;      ; 563;266.99808;+05.66789
17475956+0537094; IC4665;GIRAFFE; 4041;  98;   4.555;   0.007;  -0.138;   0.030;<;  27.700;        ;   3;   0.857;   0.006;  -0.125;   0.257; 0.049;      ; 564;266.99817;+05.61928
17475991+0515058; IC4665;GIRAFFE; 4561;  90;   1.887;   0.153;  -0.384;   0.066;<;  28.800;        ;   3;   1.029;   0.004;  -8.681;   0.242;      ;      ; 565;266.99962;+05.25161
17480040+0517043; IC4665;GIRAFFE; 5545; 237;   3.927;   0.166;   0.102;   0.220;<;  25.900;        ;   3;   0.993;   0.003;-105.882;   0.242;      ;      ; 566;267.00167;+05.28453
17480072+0559218; IC4665;GIRAFFE; 5013; 128;   3.383;   0.029;  -0.091;   0.179;<;  17.500;        ;   3;   0.999;   0.005;  14.059;   0.244;      ;      ; 567;267.00300;+05.98939
17480091+0538324; IC4665;GIRAFFE; 4283; 111;   4.560;        ;  -0.405;   0.205;<;  28.500;        ;   3;   0.878;   0.010;  52.064;   0.398;      ;      ; 568;267.00379;+05.64233
17480117+0607377; IC4665;GIRAFFE; 4704;  64;   2.490;   0.082;  -0.079;   0.089;<;  26.500;        ;   3;   1.012;   0.002; -23.201;   0.240;      ;      ; 569;267.00487;+06.12714
17480124+0555023; IC4665;GIRAFFE; 4970; 145;   3.260;        ;  -0.164;   0.167; ;  27.767;   5.227;   0;   1.020;   0.005; -38.290;   0.247;      ;      ; 570;267.00517;+05.91731
17480154+0606520; IC4665;GIRAFFE; 5164;    ;   3.240;        ;  -0.262;        ; ;  24.600;   4.529;   0;   1.019;   0.006;  21.904;   0.255;      ;      ; 571;267.00642;+06.11444
17480166+0605412; IC4665;GIRAFFE; 6194;  27;   3.844;   0.059;  -0.099;   0.001; ;  19.967;   6.208;   0;   1.005;   0.002; -36.719;   0.243; 0.021;      ; 572;267.00692;+06.09478
17480170+0553262; IC4665;GIRAFFE; 5591; 307;   3.694;        ;   0.244;   0.072;<;  33.900;        ;   3;   1.006;   0.007; -14.556;   0.266;      ;      ; 573;267.00708;+05.89061
17480254+0520103; IC4665;GIRAFFE; 5086;  45;   4.322;   0.105;  -0.048;   0.082;<;  17.000;        ;   3;   0.975;   0.004; -54.384;   0.245;      ;      ; 574;267.01058;+05.33619
17480334+0603219; IC4665;GIRAFFE; 5792;  23;   3.840;        ;  -0.004;   0.049; ;  63.933;   1.717;   0;   0.999;   0.002; -29.461;   0.241;      ;      ; 575;267.01392;+06.05608
17480389+0547403; IC4665;GIRAFFE; 4878; 173;   4.651;        ;   0.050;   0.138;<;  18.400;        ;   3;   0.967;   0.004; -27.761;   0.244;      ;      ; 576;267.01621;+05.79453
17480609+0603176; IC4665;GIRAFFE; 4693;    ;   2.976;        ;  -1.370;        ; ;  31.900;        ;    ;   0.999;        ;-187.718;   0.278;      ;      ; 577;267.02537;+06.05489
17480629+0530567; IC4665;GIRAFFE; 4282; 332;   4.436;   0.184;  -0.138;   0.094;<;  24.900;        ;   3;   0.891;   0.013;  11.952;   0.353;      ;      ; 578;267.02621;+05.51575
17480871+0529296; IC4665;GIRAFFE; 4254;    ;   4.252;        ;  -0.191;        ;<;  41.400;        ;   3;   0.834;   0.011; -19.999;   0.351;      ;      ; 579;267.03629;+05.49156
