#
#   VizieR Astronomical Server vizier.u-strasbg.fr
#    Date: 2019-06-20T15:29:09 [V1.99+ (14-Oct-2013)]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	votable-version=1.99+ (14-Oct-2013)	
#INFO	-ref=VIZ5d0ba5a703f5	
#INFO	-out.max=unlimited	
#INFO	queryParameters=32	
#-oc.form=dec
#-out.max=unlimited
#-order=I
#-nav=cat:J/A+A/612/A99&tab:{J/A+A/612/A99/ngc2516}&key:source=J/A+A/612/A99/ic4665&HTTPPRM:&&-ref=VIZ5d0ba5a703f5&-out.max=50&-out.form=HTML Table&-oc.form=sexa&-c.eq=J2000&-c.r=  2&-c.u=arcmin&-c.geom=r&-order=I&-out=CName&-out=Cluster&-out=Inst&-out=Teff&-out=e_Teff&-out=logg&-out=e_logg&-out=[Fe/H]&-out=e_[Fe/H]&-out=l_EWLi&-out=EWLi&-out=e_EWLi&-out=f_EWLi&-out=Gamma&-out=e_Gamma&-out=RV&-out=e_RV&-out=MembPA&-out=MembPB&-out=ID&-out=_RA&-out=_DE&-file=.&-meta.ucd=0&-meta=0&-usenav=1&-bmark=POST&-out.src=J/A+A/612/A99/ngc2451&
#-c.eq=J2000
#-c.r=  2
#-c.u=arcmin
#-c.geom=r
#-source= J/A+A/612/A99/ngc2516
#-out=CName
#-out=Cluster
#-out=Inst
#-out=Teff
#-out=e_Teff
#-out=logg
#-out=e_logg
#-out=[Fe/H]
#-out=e_[Fe/H]
#-out=l_EWLi
#-out=EWLi
#-out=e_EWLi
#-out=f_EWLi
#-out=Gamma
#-out=e_Gamma
#-out=RV
#-out=e_RV
#-out=MembPA
#-out=MembPB
#-out=ID
#-out=_RA
#-out=_DE
#-out.src=J/A+A/612/A99/ngc2451
#

#RESOURCE=yCat_36120099
#Name: J/A+A/612/A99
#Title: Gaia-ESO Survey in 7 open star cluster fields (Randich+, 2018)
#Table	J_A_A_612_A99_ngc2516:
#Name: J/A+A/612/A99/ngc2516
#Title: Parameters for NGC2516
#Column	CName	(A16)	Star ID (HHMMSSss+DDMMSSs)	[ucd=meta.id;meta.main]
#Column	Cluster	(A7)	Cluster name	[ucd=meta.id.parent]
#Column	Inst	(A7)	Intrument XX	[ucd=meta.note]
#Column	Teff	(I5)	Effective temperature	[ucd=phys.temperature.effective]
#Column	e_Teff	(I4)	? Effective temperature error [NULL integer written as an empty string]	[ucd=stat.error;phys.temperature.effective]
#Column	logg	(F8.3)	? 10-logarithm surface gravity	[ucd=phys.gravity]
#Column	e_logg	(F8.3)	? 10-logarithm surface gravity error	[ucd=stat.error]
#Column	[Fe/H]	(F8.3)	? Metallicity	[ucd=phys.abund.Z]
#Column	e_[Fe/H]	(F8.3)	? Metallicity error	[ucd=stat.error;phys.abund.Fe]
#Column	l_EWLi	(A1)	[<] Upper limit flag on EWLi	[ucd=meta.code.error]
#Column	EWLi	(F8.3)	? Lithium line equivalent width	[ucd=spect.line.eqWidth]
#Column	e_EWLi	(F8.3)	? Lithium line equivalent width error	[ucd=stat.error]
#Column	f_EWLi	(I4)	[0/3]? Flag for lithium line equivalent width (1) [NULL integer written as an empty string]	[ucd=meta.code]
#Column	Gamma	(F8.3)	? Gamma index	[ucd=meta.code;spect.index;em.gamma]
#Column	e_Gamma	(F8.3)	? Gamma index error	[ucd=stat.error]
#Column	RV	(F8.3)	? Radial velocity	[ucd=phys.veloc;pos.heliocentric]
#Column	e_RV	(F8.3)	? Radial velocity error	[ucd=stat.error]
#Column	MembPA	(F6.3)	? Membership probability: population A	[ucd=stat.probability]
#Column	MembPB	(F6.3)	? Membership probability: population B	[ucd=stat.probability]
#Column	ID	(I4)	Sequential ID number	[ucd=meta.id]
#Column	_RA	(F9.5)	Positions from CName (right ascension part)	[ucd=pos.eq.ra;meta.main]
#Column	_DE	(F9.5)	Positions from CName (declination part)	[ucd=pos.eq.dec;meta.main]
CName;Cluster;Inst;Teff;e_Teff;logg;e_logg;[Fe/H];e_[Fe/H];l_EWLi;EWLi;e_EWLi;f_EWLi;Gamma;e_Gamma;RV;e_RV;MembPA;MembPB;ID;_RA;_DE
07575805-6045446;NGC2516;GIRAFFE; 4514; 330;   4.560;   0.080;  -0.168;   0.200; ;  49.900;        ;    ;   0.940;        ;  24.662;   0.243; 0.988;      ; 448;119.49187;-60.76239
07575851-6033517;NGC2516;GIRAFFE; 3690; 589;   4.360;   0.250;  -1.204;        ; ;  99.500;        ;    ;   0.833;        ; 105.984;   0.501;      ;      ; 449;119.49379;-60.56436
07575861-6024107;NGC2516;GIRAFFE; 4853; 199;   4.660;   0.340;   0.024;   0.130; ;  70.800;        ;    ;   0.968;        ;  25.492;   0.242;      ;      ; 450;119.49421;-60.40297
07575863-6103390;NGC2516;GIRAFFE; 4904; 197;   4.430;   0.390;   0.018;   0.120; ; 155.000;        ;    ;   0.978;        ;  23.740;   0.244; 0.993;      ; 451;119.49429;-61.06083
07575932-6056535;NGC2516;GIRAFFE; 5967; 141;   4.300;   0.120;  -0.335;   0.280; ;  99.000;        ;    ;   0.996;        ;  26.698;   0.242; 0.878;      ; 452;119.49717;-60.94819
07580010-6058317;NGC2516;GIRAFFE; 4845;  62;   3.290;   0.550;   0.301;   0.280; ;  44.700;        ;    ;   0.993;        ;  55.531;   0.242;      ;      ; 453;119.50042;-60.97547
07580035-6052122;NGC2516;GIRAFFE; 4098; 403;   4.440;   0.150;   0.105;   0.210; ;  64.500;        ;    ;   0.897;        ;  26.090;   0.253; 0.918;      ; 454;119.50146;-60.87006
07580044-6041196;NGC2516;GIRAFFE; 4689; 288;   4.600;   0.210;  -0.064;   0.130; ;  59.100;        ;    ;   0.955;        ;  18.165;   0.305;      ;      ; 455;119.50183;-60.68878
07580073-6108080;NGC2516;GIRAFFE; 3711; 578;   4.370;   0.200;  -0.445;        ; ;  98.300;        ;    ;   0.828;        ;  54.682;   0.451; 0.109;      ; 456;119.50304;-61.13556
07580085-6103127;NGC2516;GIRAFFE; 4197; 402;   4.530;   0.110;   0.127;   0.200; ;  22.800;        ;    ;   0.906;        ;  23.587;   0.263; 0.993;      ; 457;119.50354;-61.05353
07580117-6031234;NGC2516;GIRAFFE; 5022; 140;   4.470;   0.500;   0.060;   0.130; ; 210.600;        ;    ;   0.980;        ;  24.491;   0.243; 0.990;      ; 458;119.50487;-60.52317
07580151-6056424;NGC2516;GIRAFFE; 4339; 308;   1.770;   0.580;  -0.314;   0.390; ;  24.300;        ;    ;   1.033;        ; 162.681;   0.245;      ;      ; 459;119.50629;-60.94511
07580219-6111283;NGC2516;GIRAFFE; 4931; 182;   4.560;   0.370;  -0.121;   0.160; ;  41.400;        ;    ;   0.974;        ;  24.648;   0.247;      ;      ; 460;119.50912;-61.19119
07580295-6057256;NGC2516;GIRAFFE; 4837; 186;   3.160;   0.300;   0.048;   0.210; ;  18.100;        ;    ;   1.003;        ;  22.473;   0.242;      ;      ; 461;119.51229;-60.95711
07580409-6038274;NGC2516;GIRAFFE; 3517;  25;   4.780;   0.170;   0.050;        ; ; 126.500;        ;    ;   0.784;        ;  24.162;   0.812; 0.991;      ; 462;119.51704;-60.64094
07580444-6052426;NGC2516;GIRAFFE; 3533;  28;   5.060;   0.200;   0.120;        ; ; 207.300;        ;    ;   0.757;        ;  21.227;   0.799; 0.916;      ; 463;119.51850;-60.87850
07580458-6040298;NGC2516;GIRAFFE; 4735; 218;   4.710;   0.160;   0.034;   0.130; ;  94.150;        ;    ;   0.954;        ;  25.237;   0.242; 0.973;      ; 464;119.51908;-60.67494
07580470-6035037;NGC2516;GIRAFFE; 5881; 141;   4.390;   0.300;  -0.252;   0.250; ; 133.300;        ;    ;   0.998;        ;  23.394;   0.241; 0.992;      ; 465;119.51958;-60.58436
07580515-6046119;NGC2516;GIRAFFE; 4973; 203;   4.570;   0.320;  -0.135;   0.150; ;  67.233;        ;    ;   0.974;        ;  21.009;   0.242;      ;      ; 466;119.52146;-60.76997
07580525-6047403;NGC2516;GIRAFFE; 6515; 200;   4.460;   0.400;  -0.043;   0.130; ;  60.200;        ;    ;   1.002;        ;  25.425;   0.242; 0.965;      ; 467;119.52187;-60.79453
07580532-6045034;NGC2516;GIRAFFE; 6137; 206;   4.300;   0.140;  -0.284;   0.270; ; 126.100;        ;    ;   0.999;        ;  24.068;   0.243; 0.993;      ; 468;119.52217;-60.75094
07580587-6031090;NGC2516;GIRAFFE; 3727; 237;   4.190;   0.410;  -0.026;   0.100; ; 124.600;        ;    ;   0.858;        ;  -7.876;   0.322; 0.109;      ; 469;119.52446;-60.51917
07580587-6032426;NGC2516;GIRAFFE; 3691; 334;   4.540;   0.240;  -0.641;        ; ;  67.200;        ;    ;   0.804;        ;  23.595;   0.793; 0.991;      ; 470;119.52446;-60.54517
07580698-6027260;NGC2516;GIRAFFE; 5029; 113;   3.575;   0.219;  -0.353;   0.094;<;   9.500;        ;   3;   1.000;        ;  74.655;   0.243;      ;      ; 471;119.52908;-60.45722
07580745-6044334;NGC2516;GIRAFFE; 4424; 244;   4.700;   0.200;  -0.105;   0.130; ;  23.967;        ;    ;   0.931;        ;  21.910;   0.250; 0.941;      ; 472;119.53104;-60.74261
07580887-6044403;NGC2516;GIRAFFE; 6197; 231;   4.760;   0.750;  -0.721;   0.710; ;  50.867;        ;    ;   0.999;        ;  24.612;   0.254; 0.989;      ; 473;119.53696;-60.74453
07580948-6059412;NGC2516;GIRAFFE; 4613; 253;   4.750;   0.210;   0.025;   0.130; ;  76.867;        ;    ;   0.947;        ;  25.294;   0.245; 0.971;      ; 474;119.53950;-60.99478
07581100-6025028;NGC2516;GIRAFFE; 6194; 211;   4.740;   0.850;  -0.768;   0.610; ;  37.767;        ;    ;   1.001;        ;  24.719;   0.266; 0.987;      ; 475;119.54583;-60.41744
07581123-6049599;NGC2516;GIRAFFE; 5375; 104;   4.410;   0.330;  -0.098;   0.130; ; 179.900;        ;    ;   0.989;        ;  32.147;   0.242; 0.541;      ; 476;119.54679;-60.83331
07581182-6023594;NGC2516;GIRAFFE; 5010;    ;   3.770;        ;  -0.231;        ; ;        ;        ;    ;        ;        ;  65.277;   1.838;      ;      ; 477;119.54925;-60.39983
07581251-6038058;NGC2516;GIRAFFE; 4002; 307;   4.790;   0.250;   0.002;   0.200; ; 109.900;        ;    ;   0.842;        ;  22.903;   0.431; 0.986;      ; 478;119.55212;-60.63494
07581274-6101519;NGC2516;GIRAFFE; 5326; 102;   4.520;   0.360;  -0.150;   0.200; ; 115.200;        ;    ;   0.984;        ;  23.030;   0.241; 0.988;      ; 479;119.55308;-61.03108
07581287-6038365;NGC2516;GIRAFFE; 6467; 301;   4.420;   0.300;  -0.012;   0.150; ;  59.533;        ;    ;   1.000;        ;  23.872;   0.241; 0.993;      ; 480;119.55362;-60.64347
07581383-6059348;NGC2516;GIRAFFE; 4977; 101;   2.780;   0.410;  -0.134;   0.190; ;  13.700;        ;    ;   1.017;        ;  -2.081;   0.241;      ;      ; 481;119.55762;-60.99300
07581385-6049512;NGC2516;GIRAFFE; 4035; 244;   4.640;   0.120;  -0.219;   0.220; ;  26.867;        ;    ;   0.866;        ;  25.475;   0.247; 0.962;      ; 482;119.55771;-60.83089
07581395-6110387;NGC2516;GIRAFFE; 5767; 149;   4.010;   0.210;   0.043;   0.140; ;  21.300;        ;    ;   0.999;        ;  61.344;   0.244;      ;      ; 483;119.55812;-61.17742
07581415-6106009;NGC2516;GIRAFFE; 4867; 190;   4.590;   0.390;   0.053;   0.130; ;  34.000;        ;    ;   0.969;        ;   7.780;   0.245;      ;      ; 484;119.55896;-61.10025
07581528-6059334;NGC2516;GIRAFFE; 3637; 184;   4.550;   0.160;  -0.006;   0.110; ; 213.300;        ;    ;   0.809;        ;  24.323;   0.416; 0.992;      ; 485;119.56367;-60.99261
07581683-6054526;NGC2516;GIRAFFE; 5433;  90;   4.460;   0.370;   0.032;   0.130; ; 141.200;        ;    ;   0.990;        ;  22.609;   0.317; 0.978;      ; 486;119.57012;-60.91461
07581719-6044368;NGC2516;GIRAFFE; 3538; 126;   4.580;   0.160;  -0.066;   0.140; ;  97.200;        ;    ;   0.799;        ;  23.843;   0.410; 0.993;      ; 487;119.57162;-60.74356
07581783-6129451;NGC2516;GIRAFFE; 4404;  79;   5.110;   0.260;  -0.344;   0.090; ; 220.900;        ;    ;        ;        ;  60.132;   1.185; 0.095;      ; 488;119.57429;-61.49586
07581811-6020196;NGC2516;GIRAFFE; 4776; 216;   4.690;   0.200;   0.061;   0.140; ;  41.150;        ;    ;   0.959;        ;  23.627;   0.245;      ;      ; 489;119.57546;-60.33878
07581813-6059052;NGC2516;GIRAFFE; 5853; 130;   4.240;   0.240;  -0.309;   0.140; ;  19.933;        ;    ;   0.999;        ;  46.245;   0.243;      ;      ; 490;119.57554;-60.98478
07581825-6121091;NGC2516;GIRAFFE; 3869; 247;   4.500;   0.130;   0.034;   0.190; ; 127.000;        ;    ;   0.847;        ;  24.052;   0.378; 0.993;      ; 491;119.57604;-61.35253
07581853-6019148;NGC2516;GIRAFFE; 4715; 204;   3.320;   0.430;   0.030;   0.150; ;        ;        ;    ;        ;        ;  61.982;  11.673; 0.120;      ; 492;119.57721;-60.32078
07581885-6117219;NGC2516;GIRAFFE; 4225; 269;   4.620;   0.330;  -0.107;   0.120; ;  55.800;        ;    ;   0.912;        ;  99.695;   0.398;      ;      ; 493;119.57854;-61.28942
07581918-6123523;NGC2516;GIRAFFE; 4387; 173;   4.780;   0.230;   0.006;   0.150; ;  43.700;        ;    ;   0.917;        ;  24.373;   0.271; 0.992;      ; 494;119.57992;-61.39786
07581986-6041581;NGC2516;GIRAFFE; 6166; 132;   4.410;   0.530;  -0.316;   0.270; ;  49.600;        ;    ;   1.005;        ;  25.179;   0.249; 0.976;      ; 495;119.58275;-60.69947
07581994-6043402;NGC2516;GIRAFFE; 4684; 250;   4.630;   0.280;   0.012;   0.130; ;  35.300;        ;    ;   0.960;        ;  23.924;   0.244;      ;      ; 496;119.58308;-60.72783
07582031-6041397;NGC2516;GIRAFFE; 6019; 146;   4.350;   0.260;  -0.114;   0.140; ; 137.300;        ;    ;   1.000;        ;  25.154;   0.241; 0.976;      ; 497;119.58462;-60.69436
07582081-6046180;NGC2516;GIRAFFE; 3503;  28;   4.600;   0.180;  -2.398;        ; ;  98.900;        ;    ;   0.802;        ;  30.279;   3.381; 0.874;      ; 498;119.58671;-60.77167
07582084-6111460;NGC2516;GIRAFFE; 5803;  86;   4.120;   0.230;  -0.399;   0.320; ; 145.200;        ;    ;   1.000;        ;  20.018;   0.250; 0.810;      ; 499;119.58683;-61.19611
07582161-6058503;NGC2516;GIRAFFE; 4624; 328;   4.430;   0.120;  -0.062;   0.140; ; 116.200;        ;    ;   0.958;        ;  23.651;   0.242; 0.993;      ; 500;119.59004;-60.98064
07582181-6022093;NGC2516;GIRAFFE; 4177; 286;   4.910;   0.280;   0.084;   0.190; ;  48.933;        ;    ;   0.869;        ;  16.408;   0.258; 0.540;      ; 501;119.59087;-60.36925
07582195-6042333;NGC2516;GIRAFFE; 3426; 136;   4.380;   0.180;  -0.076;   0.150; ; 132.600;        ;    ;   0.830;        ;  35.734;   0.396; 0.344;      ; 502;119.59146;-60.70925
07582215-6108184;NGC2516;GIRAFFE; 4332; 678;   4.610;   0.140;   0.122;   0.210; ;  30.400;        ;    ;        ;        ;  -5.186;   0.245; 0.130;      ; 503;119.59229;-61.13844
07582232-6111078;NGC2516;GIRAFFE; 3919; 211;   4.620;   0.100;   0.040;   0.190; ;  57.767;        ;    ;   0.833;        ;  22.002;   0.298; 0.947;      ; 504;119.59300;-61.18550
07582294-6040204;NGC2516;GIRAFFE; 4776; 305;   4.170;   0.120;  -0.977;   1.000; ; 257.867;        ;    ;   0.966;        ;  24.358;   0.274; 0.992;      ; 505;119.59558;-60.67233
07582339-6054567;NGC2516;GIRAFFE; 4778; 286;   4.120;   0.120;  -1.000;   1.030; ; 247.033;        ;    ;   0.970;        ;  24.272;   0.268; 0.992;      ; 506;119.59746;-60.91575
07582350-6046497;NGC2516;GIRAFFE; 5003; 135;   4.510;   0.350;   0.025;   0.130; ; 148.750;        ;    ;   0.977;        ;  24.275;   0.243; 0.992;      ; 507;119.59792;-60.78047
07582363-6037220;NGC2516;GIRAFFE; 6147; 186;   4.530;   0.430;  -0.163;   0.170; ;  83.300;        ;    ;   0.997;        ;  21.616;   0.245; 0.924;      ; 508;119.59846;-60.62278
07582377-6103445;NGC2516;GIRAFFE; 5840;  94;   4.370;   0.260;  -0.233;   0.240; ; 123.967;        ;    ;   0.995;        ;  23.839;   0.242; 0.993;      ; 509;119.59904;-61.06236
07582547-6026305;NGC2516;GIRAFFE; 4288; 203;   4.920;   0.260;   0.010;   0.210; ;  33.500;        ;    ;   0.889;        ;  90.195;   0.261;      ;      ; 510;119.60612;-60.44181
07582713-6112487;NGC2516;GIRAFFE; 4808; 186;   4.490;   0.420;   0.046;   0.130; ; 111.100;        ;    ;   0.976;        ;  23.349;   0.271; 0.992;      ; 511;119.61304;-61.21353
07583040-6110071;NGC2516;GIRAFFE; 4422; 159;   3.233;        ;   0.441;   0.130; ;        ;        ;    ;   0.737;        ;  28.548;   5.371; 0.947;      ; 512;119.62667;-61.16864
07583058-6046298;NGC2516;GIRAFFE; 6853;  18;   2.350;        ;   0.215;   0.020; ;  93.300;        ;    ;        ;        ;  28.088;   0.244; 0.798;      ; 513;119.62742;-60.77494
07583073-6046010;NGC2516;GIRAFFE; 4990; 138;   4.510;   0.390;   0.009;   0.120; ; 152.400;        ;    ;   0.977;        ;  24.226;   0.241; 0.992;      ; 514;119.62804;-60.76694
07583121-6105232;NGC2516;GIRAFFE; 3852; 566;   4.540;   0.090;   0.003;   0.200; ; 113.400;        ;    ;   0.834;        ;  23.490;   0.449; 0.992;      ; 515;119.63004;-61.08978
07583154-6036588;NGC2516;GIRAFFE; 5361;  81;   3.710;   0.240;  -0.079;   0.130; ;  17.200;        ;    ;   0.999;        ;  20.115;   0.241;      ;      ; 516;119.63142;-60.61633
07583205-6058268;NGC2516;GIRAFFE; 4328; 313;   4.560;   0.100;   0.097;   0.190; ;  26.700;        ;    ;   0.922;        ;  23.406;   0.248; 0.992;      ; 517;119.63354;-60.97411
07583259-6059459;NGC2516;GIRAFFE; 4131; 240;   4.870;   0.380;   0.072;   0.200; ;  38.133;        ;    ;   0.868;        ;  23.579;   0.272; 0.993;      ; 518;119.63579;-60.99608
07583261-6031232;NGC2516;GIRAFFE; 3528;  29;   4.760;   0.200;  -1.304;        ; ; 157.100;        ;    ;   0.785;        ;  21.684;   0.872; 0.953;      ; 519;119.63587;-60.52311
07583267-6055428;NGC2516;GIRAFFE; 3482; 129;   4.670;   0.140;  -0.106;   0.130; ; 210.800;        ;    ;   0.797;        ;  23.492;   0.392; 0.992;      ; 520;119.63612;-60.92856
07583277-6048525;NGC2516;GIRAFFE; 3993; 312;   4.640;   0.120;   0.008;   0.210; ; 116.900;        ;    ;   0.836;        ;  23.709;   0.329; 0.993;      ; 521;119.63654;-60.81458
07583311-6110041;NGC2516;GIRAFFE; 3716; 192;   4.500;   0.210;  -0.016;   0.130; ;  85.900;        ;    ;   0.824;        ;  -0.142;   0.277; 0.151;      ; 522;119.63796;-61.16781
07583340-6044273;NGC2516;GIRAFFE; 5789;  71;   4.290;   0.150;  -0.441;   0.360; ; 134.233;        ;    ;   0.993;        ;  23.466;   0.241; 0.992;      ; 523;119.63917;-60.74092
07583485-6103121;NGC2516;GIRAFFE; 6043; 131;   4.683;   0.227;  -0.080;   0.100; ; 133.700;   1.300;   0;   0.997;        ;  22.583;   0.241;      ;      ; 524;119.64521;-61.05336
07583572-6046525;NGC2516;GIRAFFE; 5770; 147;   4.380;   0.360;  -0.366;   0.370; ; 161.900;        ;    ;   0.997;        ;  22.215;   0.242; 0.960;      ; 525;119.64883;-60.78125
07583587-6040407;NGC2516;GIRAFFE; 4806; 180;   4.560;   0.350;  -0.064;   0.130; ;  19.200;        ;    ;   0.970;        ; -11.041;   0.241;      ;      ; 526;119.64946;-60.67797
07583646-6050184;NGC2516;GIRAFFE; 6394; 412;   4.170;   0.130;   0.048;   0.220; ;  89.400;        ;    ;   1.000;        ;  24.377;   0.242; 0.991;      ; 527;119.65192;-60.83844
07583662-6048063;NGC2516;GIRAFFE; 3640; 141;   4.490;   0.140;  -0.056;   0.120; ;  83.200;        ;    ;   0.810;        ;   9.658;   0.497; 0.267;      ; 528;119.65258;-60.80175
07583678-6103548;NGC2516;GIRAFFE; 3965; 211;   3.140;        ;  -0.041;        ; ;        ;        ;    ;        ;        ;  39.972;   3.941; 0.286;      ; 529;119.65325;-61.06522
07583693-6104343;NGC2516;GIRAFFE; 5748; 108;   4.420;   0.330;  -0.177;   0.160; ; 124.167;        ;    ;   0.995;        ;  23.731;   0.242; 0.993;      ; 530;119.65387;-61.07619
07583705-6046284;NGC2516;GIRAFFE; 4772; 259;   4.570;   0.240;  -0.036;   0.130; ; 158.300;        ;    ;   0.966;        ;  24.566;   0.242; 0.990;      ; 531;119.65437;-60.77456
07583730-6035381;NGC2516;GIRAFFE; 4662; 304;   4.690;   0.240;   0.037;   0.130; ;  31.300;        ;    ;   0.952;        ;  22.980;   0.242;      ;      ; 532;119.65542;-60.59392
07583898-6048233;NGC2516;GIRAFFE; 4018; 266;   4.550;   0.090;   0.064;   0.230; ;  58.500;        ;    ;   0.863;        ;  24.033;   0.271; 0.993;      ; 533;119.66242;-60.80647
07583905-6045217;NGC2516;GIRAFFE; 5318; 113;   4.470;   0.420;   0.007;   0.130; ; 131.600;        ;    ;   0.988;        ;  24.896;   0.241; 0.984;      ; 534;119.66271;-60.75603
07583938-6029593;NGC2516;GIRAFFE; 4873; 196;   4.580;   0.310;  -0.002;   0.120; ; 105.100;        ;    ;   0.972;        ;  24.744;   0.243; 0.987;      ; 535;119.66408;-60.49981
07584005-6041429;NGC2516;GIRAFFE; 6314; 350;   4.420;   0.320;  -0.072;   0.160; ;  91.300;        ;    ;   1.000;        ;  23.031;   0.243; 0.988;      ; 536;119.66687;-60.69525
07584014-6107216;NGC2516;GIRAFFE; 3998; 222;   4.660;   0.130;   0.061;   0.230; ; 323.300;        ;    ;   0.860;        ;  23.089;   0.264; 0.989;      ; 537;119.66725;-61.12267
07584047-6029433;NGC2516;GIRAFFE; 4078; 116;   3.251;        ;   0.092;        ; ; 187.400;        ;    ;        ;        ;  13.894;   1.845; 0.404;      ; 538;119.66862;-60.49536
07584125-6058096;NGC2516;GIRAFFE; 4668;  99;   2.590;   0.280;   0.124;   0.260; ;  36.100;        ;    ;   1.015;        ;  86.125;   0.242;      ;      ; 539;119.67187;-60.96933
07584149-6050549;NGC2516;GIRAFFE; 3918; 255;   4.550;   0.100;  -0.056;   0.190; ;  92.667;        ;    ;   0.832;        ;  22.381;   0.353; 0.971;      ; 540;119.67287;-60.84858
07584257-6040199;NGC2516;GIRAFFE; 5591; 119;   4.432;   0.250;  -0.096;   0.111; ; 109.300;   4.200;   0;   0.996;        ;  24.245;   0.241;      ;      ; 541;119.67737;-60.67219
07584283-6039338;NGC2516;GIRAFFE; 3879; 274;   4.750;   0.170;   0.024;   0.190; ;  54.900;        ;    ;   0.819;        ;  21.888;   0.340; 0.941;      ; 542;119.67846;-60.65939
07584299-6101051;NGC2516;GIRAFFE; 4900; 347;   2.900;   0.920;  -0.392;   0.260; ;  24.400;        ;    ;   1.012;        ;  52.904;   0.247;      ;      ; 543;119.67912;-61.01808
07584326-6055257;NGC2516;GIRAFFE; 5099; 410;   4.040;   0.260;  -0.727;   1.020; ; 215.067;        ;    ;   0.989;        ;  26.128;   0.280; 0.918;      ; 544;119.68025;-60.92381
07584349-6051425;NGC2516;GIRAFFE; 5444; 122;   3.821;   0.239;  -0.236;   0.097;<;  10.000;        ;   3;   0.999;        ;  68.474;   0.241;      ;      ; 545;119.68121;-60.86181
07584375-6032568;NGC2516;GIRAFFE; 5547; 150;   4.160;   0.210;  -0.504;   0.470; ; 147.800;        ;    ;   0.994;        ;  19.354;   0.246; 0.774;      ; 546;119.68229;-60.54911
07584415-6045374;NGC2516;GIRAFFE; 3813; 203;   4.720;   0.120;  -0.016;   0.130; ; 110.100;        ;    ;   0.801;        ;  22.015;   0.329; 0.949;      ; 547;119.68396;-60.76039
07584416-6056011;NGC2516;GIRAFFE; 5198; 151;   4.470;   0.440;  -0.024;   0.140; ; 150.000;        ;    ;   0.985;        ;  24.030;   0.246; 0.993;      ; 548;119.68400;-60.93364
07584438-6033596;NGC2516;GIRAFFE; 3500;  39;   5.110;   0.240;  -0.092;        ; ;  55.300;        ;    ;   0.756;        ;  22.160;   0.556; 0.967;      ; 549;119.68492;-60.56656
07584489-6102357;NGC2516;GIRAFFE; 3754; 313;   4.420;   0.220;  -0.036;   0.150; ;  83.300;        ;    ;   0.826;        ;  24.298;   0.446; 0.992;      ; 550;119.68704;-61.04325
07584632-6051457;NGC2516;GIRAFFE; 4770; 126;   2.380;   0.330;  -0.164;   0.180; ;  25.900;        ;    ;   1.027;        ;  73.051;   0.246;      ;      ; 551;119.69300;-60.86269
07584646-6105588;NGC2516;GIRAFFE; 6716; 278;   4.220;   0.390;  -0.081;   0.220; ;  37.100;        ;    ;   1.000;        ;  26.568;   0.247; 0.892;      ; 552;119.69358;-61.09967
07584804-6054144;NGC2516;GIRAFFE; 4864; 495;   3.840;   0.460;  -0.603;   0.870; ; 231.250;        ;    ;   0.990;        ;  24.524;   0.251; 0.990;      ; 553;119.70017;-60.90400
07584833-6106149;NGC2516;GIRAFFE; 6291; 246;   4.350;   0.320;  -0.078;   0.160; ;  88.600;        ;    ;   0.998;        ;  23.324;   0.242; 0.991;      ; 554;119.70137;-61.10414
07584866-6055248;NGC2516;GIRAFFE; 6462; 440;   4.540;   0.420;  -0.111;   0.300; ;  53.400;        ;    ;   0.997;        ;  25.849;   0.243; 0.939;      ; 555;119.70275;-60.92356
07584886-6047466;NGC2516;GIRAFFE; 3615; 230;   4.600;   0.160;  -0.046;   0.120; ; 160.500;        ;    ;   0.805;        ;  24.050;   0.462; 0.993;      ; 556;119.70358;-60.79628
07584895-6104049;NGC2516;GIRAFFE; 4725; 153;   2.680;   0.330;  -0.058;   0.190; ;  28.400;        ;    ;   1.016;        ;  58.682;   0.242;      ;      ; 557;119.70396;-61.06803
07584939-6028213;NGC2516;GIRAFFE; 3918; 249;   4.600;   0.100;   0.080;   0.240; ;  58.000;        ;    ;   0.827;        ;  23.375;   0.288; 0.992;      ; 558;119.70579;-60.47258
07585063-6106507;NGC2516;GIRAFFE; 5751;  82;   4.500;   0.430;  -0.182;   0.150; ; 136.067;        ;    ;   0.995;        ;  25.743;   0.243; 0.947;      ; 559;119.71096;-61.11408
07585090-6111444;NGC2516;GIRAFFE; 3541;  31;   4.790;   0.220;   0.054;        ; ;  62.700;        ;    ;   0.781;        ;  23.266;   0.843; 0.990;      ; 560;119.71208;-61.19567
07585108-6023472;NGC2516;GIRAFFE; 3596; 125;   4.690;   0.130;  -0.066;   0.140; ;  75.500;        ;    ;   0.792;        ;  32.698;   0.318; 0.463;      ; 561;119.71283;-60.39644
07585176-6113408;NGC2516;GIRAFFE; 4529;    ;   2.369;        ;  -0.283;        ; ;        ;        ;    ;        ;        ;  20.911;   4.478; 0.963;      ; 562;119.71567;-61.22800
07585217-6123592;NGC2516;GIRAFFE; 4602;    ;   2.338;        ;  -0.077;        ; ;        ;        ;    ;        ;        ;  28.544;   2.165;      ;      ; 563;119.71737;-61.39978
07585273-6102021;NGC2516;GIRAFFE; 3568;  22;   4.930;   0.180;   0.031;        ; ; 174.400;        ;    ;   0.767;        ;  23.887;   0.455; 0.993;      ; 564;119.71971;-61.03392
